inn,in_ban,staff100,staff1000,terminated_contracts2,reg_date1Y,bidding_num50
123456794629,0,1,0,0,0,1
123456794630,0,1,1,0,0,0
123456794631,0,1,1,0,0,1
123456794632,0,1,0,0,0,1
123456794633,0,1,0,0,0,1
123456794634,0,1,0,0,1,1
123456794635,0,1,1,0,0,1
123456794636,0,1,1,0,0,1
123456794637,0,1,1,0,1,0
123456794638,0,1,1,0,0,0
123456794639,0,1,1,0,0,1
123456794640,1,1,0,0,0,1
123456794641,0,1,1,0,0,0
123456794642,0,1,0,0,0,1
123456794643,1,1,1,0,0,1
123456794644,0,0,0,0,0,1
123456794645,0,1,0,0,0,1
123456794646,0,1,0,0,0,1
123456794647,0,1,1,0,0,0
123456794648,0,1,0,0,0,1
123456794649,0,0,0,0,0,0
123456794650,0,1,0,0,0,0
123456794651,0,1,1,0,0,0
123456794652,0,1,0,0,0,1
123456794653,0,1,0,1,0,1
123456794654,0,1,0,0,0,1
123456794655,0,1,1,0,0,1
123456794656,0,1,1,0,0,1
123456794657,0,1,1,1,0,1
123456794658,0,0,0,0,0,0
123456794659,0,1,1,0,0,0
123456794660,0,1,1,0,0,0
123456794661,0,1,0,0,0,1
123456794662,0,1,1,0,0,1
123456794663,0,1,1,0,0,1
123456794664,0,1,0,0,0,1
123456794665,0,1,0,0,0,1
123456794666,0,1,0,0,0,0
123456794667,0,1,1,0,0,1
123456794668,0,1,1,0,0,1
123456794669,0,1,0,0,0,1
123456794670,0,1,0,0,0,0
123456794671,0,1,1,0,0,0
123456794672,0,1,0,0,1,1
123456794673,0,1,0,0,0,0
123456794674,0,1,0,0,0,0
123456794675,0,1,1,0,0,1
123456794676,0,1,0,0,0,1
123456794677,0,1,0,1,0,0
123456794678,0,1,1,0,0,1
123456794679,0,1,1,0,0,0
123456794680,0,1,0,0,0,1
123456794681,0,0,0,0,1,1
123456794681,0,0,0,0,1,1
123456794682,0,1,0,0,0,1
123456794683,0,1,1,0,0,1
123456794684,0,1,0,0,1,1
123456794685,0,1,0,0,0,0
123456794686,0,1,1,0,1,1
123456794687,0,1,0,0,0,0
123456794688,0,1,1,0,0,1
123456794689,0,1,1,0,0,0
123456794690,0,1,0,0,0,0
123456794691,1,1,0,0,0,1
123456794692,0,1,1,0,0,1
123456794693,0,1,1,0,0,0
123456794694,0,1,1,0,1,0
123456794695,0,1,1,0,1,0
123456794696,0,1,0,0,1,0
123456794697,0,1,1,0,0,1
123456794698,0,1,1,0,0,1
123456794699,0,1,1,0,0,1
123456794700,0,1,0,0,0,1
123456794701,0,1,0,0,0,1
123456794702,0,1,1,0,0,1
123456794703,0,1,1,0,0,0
123456794704,0,0,0,0,0,0
123456794705,0,1,0,0,0,0
123456794706,0,1,0,0,0,0
123456794707,0,0,0,0,0,1
123456794708,0,1,0,0,0,1
123456794709,0,1,1,1,0,0
123456794710,0,1,1,0,0,1
123456794711,0,1,1,0,0,0
123456794712,0,1,1,0,0,0
123456794713,0,1,0,0,0,0
123456794714,0,1,1,0,0,0
123456794715,0,1,0,0,0,1
123456794716,0,1,1,0,0,0
123456794717,0,1,1,0,0,1
123456794718,0,1,1,0,1,1
123456794719,0,1,0,0,0,0
123456794720,0,1,0,0,0,1
123456794721,0,1,0,0,0,1
123456794722,0,1,1,1,0,1
123456794723,0,1,1,0,0,1
123456794724,0,1,1,0,0,1
123456794725,0,0,0,0,0,1
123456794726,0,1,0,0,0,1
123456794727,0,1,0,1,0,1
123456794728,0,1,1,0,0,0
123456794729,0,1,0,0,0,1
123456794729,0,1,0,0,0,1
123456794730,0,1,0,0,0,0
123456794731,0,1,1,0,0,1
123456794732,0,1,1,0,0,0
123456794732,0,1,1,0,0,0
123456794733,0,1,0,0,0,1
123456794734,1,1,1,0,1,0
123456794735,0,1,1,0,0,1
123456794736,0,1,0,0,0,1
123456794737,0,1,1,0,0,0
123456794738,0,1,0,0,1,0
123456794739,0,1,1,0,0,0
123456794740,0,1,1,0,0,1
123456794741,0,1,1,0,0,1
123456794742,0,1,1,0,0,1
123456794743,0,1,0,0,0,1
123456794744,0,1,0,0,0,0
123456794745,0,1,0,0,0,0
123456794746,0,1,0,0,0,0
123456794747,0,1,0,0,0,1
123456794748,0,1,0,0,0,1
123456794749,0,1,0,0,0,0
123456794750,0,1,1,0,0,0
123456794751,1,1,0,0,1,0
123456794752,0,1,0,0,0,1
123456794753,0,1,1,0,0,1
123456794754,0,1,0,0,0,1
123456794755,0,1,0,0,1,0
123456794756,0,1,1,0,0,1
123456794757,0,1,1,0,0,0
123456794758,0,1,1,0,1,0
123456794759,0,1,1,0,0,1
123456794760,0,1,1,0,0,1
123456794761,0,1,1,0,0,1
123456794762,0,1,1,0,0,0
123456794763,0,0,0,1,0,1
123456794764,0,1,1,0,0,1
123456794765,0,1,1,0,1,0
123456794766,0,1,0,0,0,1
123456794767,0,1,0,0,0,1
123456794768,0,1,0,0,0,1
123456794769,0,1,1,0,0,1
123456794770,0,1,1,0,0,0
123456794771,0,1,1,0,1,1
123456794772,0,1,1,0,0,1
123456794773,0,0,0,0,0,0
123456794774,0,1,1,0,0,1
123456794775,0,1,1,0,1,0
123456794776,0,1,1,0,0,0
123456794777,0,0,0,0,0,0
123456794778,0,1,0,0,0,0
123456794779,0,1,1,1,1,0
123456794780,0,1,1,0,0,0
123456794781,1,1,0,0,1,0
123456794781,1,1,0,0,1,0
123456794782,0,1,0,0,0,1
123456794783,0,1,1,0,1,0
123456794784,0,1,1,0,0,1
123456794785,0,0,0,0,1,0
123456794786,0,1,0,0,0,0
123456794787,0,1,0,0,0,0
123456794788,0,1,1,0,0,1
123456794789,0,1,1,0,0,1
123456794790,0,0,0,0,0,1
123456794791,0,1,1,0,0,1
123456794792,0,1,1,0,0,0
123456794792,0,1,1,0,0,0
123456794793,0,1,0,0,0,1
123456794794,0,1,0,0,0,0
123456794795,0,1,1,0,0,0
123456794796,0,1,0,0,0,0
123456794797,0,1,0,0,0,1
123456794798,0,1,1,0,0,1
123456794799,0,1,1,0,0,1
123456794800,0,1,0,0,0,1
123456794801,0,1,1,0,1,0
123456794802,0,1,1,0,0,0
123456794803,0,1,0,0,0,0
123456794804,0,1,1,0,0,0
123456794805,0,0,0,0,0,0
123456794805,0,0,0,0,0,0
123456794806,0,1,1,0,1,0
123456794807,0,1,0,0,0,1
123456794808,0,1,0,0,0,0
123456794809,0,1,1,0,1,0
123456794810,0,1,1,0,0,1
123456794811,0,1,0,0,0,1
123456794812,0,1,1,0,0,0
123456794813,0,1,0,0,0,1
123456794814,0,1,1,0,0,1
123456794815,0,1,0,0,0,0
123456794816,0,1,1,0,0,0
123456794817,0,1,1,0,0,1
123456794818,0,1,0,0,0,1
123456794819,0,1,1,0,1,1
123456794820,0,1,1,0,0,1
123456794821,0,1,0,0,1,0
123456794822,0,1,1,0,0,1
123456794823,0,1,0,0,0,1
123456794824,0,1,0,0,0,0
123456794825,0,1,0,0,0,0
123456794826,0,1,0,0,0,0
123456794827,0,1,0,0,0,0
123456794828,0,1,0,0,0,0
123456794829,0,1,1,0,1,1
123456794830,0,1,1,0,0,0
123456794831,0,1,0,1,0,1
123456794832,0,1,0,0,0,1
123456794833,0,1,1,0,0,0
123456794834,0,1,1,0,0,1
123456794835,0,1,1,0,0,0
123456794836,0,1,0,0,0,0
123456794837,0,1,1,0,0,1
123456794838,0,1,1,0,0,0
123456794839,0,1,1,0,0,0
123456794840,0,0,0,0,0,0
123456794841,0,1,0,0,0,0
123456794842,0,1,1,0,0,1
123456794843,0,0,0,0,0,1
123456794844,0,1,1,0,0,0
123456794845,0,1,1,0,0,0
123456794846,0,1,1,0,1,0
123456794847,0,1,1,0,0,0
123456794848,0,1,1,0,0,0
123456794849,1,1,0,0,0,1
123456794850,0,1,1,0,0,0
123456794851,0,1,1,0,0,0
123456794852,0,0,0,0,0,0
123456794853,0,1,1,0,0,1
123456794854,0,1,1,0,0,0
123456794855,0,1,1,1,0,0
123456794856,0,1,1,0,0,1
123456794857,0,1,1,0,0,1
123456794858,0,0,0,0,0,1
123456794859,0,1,1,0,0,0
123456794860,0,1,1,0,0,1
123456794861,0,1,1,0,0,0
123456794862,0,1,1,0,0,0
123456794863,0,0,0,0,0,1
123456794864,0,1,1,0,0,0
123456794865,0,1,0,0,0,1
123456794866,0,1,0,1,0,1
123456794867,0,1,0,0,0,0
123456794868,0,1,0,0,0,1
123456794869,0,1,0,0,0,1
123456794870,0,1,0,0,0,0
123456794871,0,1,1,0,0,0
123456794872,0,1,1,1,0,1
123456794872,0,1,1,1,0,1
123456794872,0,1,1,1,0,1
123456794873,0,1,1,0,0,0
123456794874,0,1,1,0,0,1
123456794875,0,1,1,0,1,1
123456794876,0,1,1,0,1,0
123456794877,1,1,1,0,0,0
123456794878,0,1,0,0,0,0
123456794879,0,1,1,0,0,1
123456794880,0,1,0,0,0,1
123456794881,0,1,1,0,0,0
123456794882,0,1,0,0,1,0
123456794883,0,1,1,0,0,1
123456794884,0,1,0,0,0,1
123456794885,0,1,1,0,0,1
123456794886,0,1,1,0,0,0
123456794887,0,1,0,0,0,0
123456794888,0,1,1,0,0,1
123456794889,0,1,1,0,0,1
123456794890,0,0,0,0,0,0
123456794891,0,1,1,0,1,0
123456794892,0,1,1,0,0,1
123456794893,0,1,0,0,0,1
123456794894,0,1,1,0,0,0
123456794895,0,1,1,0,0,1
123456794896,0,1,0,0,0,1
123456794897,0,1,0,0,0,0
123456794898,1,1,1,0,0,1
123456794899,1,1,1,0,0,0
123456794900,0,1,1,0,0,1
123456794901,0,1,1,0,0,0
123456794902,0,1,1,0,0,1
123456794903,0,1,1,0,0,0
123456794904,1,1,1,0,1,1
123456794905,0,1,1,0,0,1
123456794906,0,0,0,0,0,0
123456794907,0,1,0,0,1,0
123456794908,0,1,0,0,0,1
123456794909,0,1,1,0,0,1
123456794910,0,1,0,0,0,0
123456794911,0,1,1,1,0,1
123456794912,0,1,1,0,0,1
123456794913,0,1,0,0,0,0
123456794914,0,1,0,0,0,1
123456794915,0,1,1,0,0,1
123456794915,0,1,1,0,0,1
123456794916,0,1,0,0,0,1
123456794917,0,1,1,0,1,1
123456794918,0,1,0,0,0,1
123456794919,0,1,0,0,0,0
123456794920,0,1,1,0,0,1
123456794921,0,1,1,0,0,1
123456794922,0,1,0,0,0,0
123456794923,0,1,0,1,0,0
123456794924,0,1,1,0,0,1
123456794925,0,1,1,0,0,1
123456794926,0,1,0,0,0,0
123456794927,0,1,0,0,0,1
123456794928,0,0,0,0,0,0
123456794929,0,1,1,0,0,0
123456794930,0,1,1,0,0,1
123456794931,0,1,1,0,0,0
123456794932,0,1,1,0,0,0
123456794933,0,1,0,0,0,0
123456794934,0,1,1,0,0,0
123456794935,0,1,1,0,0,0
123456794936,0,1,0,1,0,0
123456794937,0,1,0,0,0,1
123456794938,0,1,0,0,0,0
123456794939,0,1,1,0,0,1
123456794940,0,1,0,0,0,0
123456794941,0,1,1,0,0,0
123456794942,0,1,1,0,1,1
123456794943,0,1,1,0,0,0
123456794944,0,1,1,0,0,0
123456794945,0,1,0,1,0,1
123456794946,0,0,0,0,0,1
123456794947,0,1,1,0,0,0
123456794948,0,1,0,0,0,1
123456794949,0,1,0,0,0,1
123456794950,0,1,1,0,0,1
123456794951,0,1,0,0,0,1
123456794952,0,0,0,0,0,1
123456794953,0,1,1,0,0,0
123456794954,0,1,0,0,0,0
123456794955,0,1,0,0,0,1
123456794956,0,1,0,0,0,0
123456794957,0,1,0,0,1,0
123456794958,0,1,1,0,0,1
123456794959,0,1,0,0,0,1
123456794960,0,1,1,0,0,1
123456794961,0,1,0,0,0,0
123456794962,0,1,1,1,0,0
123456794963,0,1,0,0,0,1
123456794964,0,1,1,0,0,1
123456794965,0,1,1,0,0,1
123456794966,1,1,1,0,0,0
123456794967,0,1,1,0,0,1
123456794967,0,1,1,0,0,1
123456794967,0,1,1,0,0,1
123456794968,0,1,1,0,0,1
123456794969,0,1,1,0,0,0
123456794970,0,1,0,1,0,0
123456794971,0,1,1,0,0,1
123456794971,0,1,1,0,0,1
123456794972,0,1,1,0,0,1
123456794973,0,1,1,1,0,0
123456794974,0,1,1,0,0,0
123456794975,0,1,1,0,0,1
123456794976,0,1,0,0,0,0
123456794977,0,1,0,0,0,0
123456794978,0,1,0,0,0,0
123456794978,0,1,0,0,0,0
123456794979,0,1,1,0,0,0
123456794980,0,1,1,0,0,0
123456794981,0,1,1,0,0,0
123456794982,0,1,1,0,1,1
123456794983,0,1,0,0,0,0
123456794984,0,1,1,0,1,0
123456794985,0,1,1,0,0,1
123456794986,1,1,0,0,0,0
123456794987,0,1,0,0,0,1
123456794988,0,0,0,0,1,0
123456794989,0,1,0,0,1,1
123456794990,0,1,0,1,0,1
123456794991,0,1,0,0,0,1
123456794992,0,1,1,0,0,1
123456794993,0,1,1,0,0,0
123456794994,0,1,1,0,0,0
123456794995,0,1,0,0,0,0
123456794996,0,1,0,0,0,1
123456794997,0,1,1,0,1,0
123456794998,0,1,0,0,0,1
123456794999,1,1,1,0,0,0
123456795000,0,1,0,0,0,0
123456795001,0,1,1,0,0,1
123456795002,0,1,1,0,1,1
123456795003,0,1,1,0,0,0
123456795004,0,1,0,0,1,0
123456795005,0,1,0,0,1,0
123456795006,0,1,1,0,0,1
123456795007,0,1,0,0,0,0
123456795008,1,1,0,0,0,0
123456795009,0,1,1,0,0,0
123456795010,0,1,1,0,1,1
123456795010,0,1,1,0,1,1
123456795011,0,0,0,0,0,0
123456795012,0,1,0,0,0,1
123456795013,0,1,1,0,1,1
123456795014,0,1,1,0,0,0
123456795015,0,1,1,0,0,1
123456795016,0,1,1,0,0,1
123456795017,0,1,1,0,0,0
123456795018,0,1,0,0,0,1
123456795019,0,1,0,0,0,1
123456795019,0,1,0,0,0,1
123456795020,0,1,0,0,1,1
123456795020,0,1,0,0,1,1
123456795020,0,1,0,0,1,1
123456795021,0,1,1,0,0,0
123456795022,0,1,0,0,1,0
123456795023,0,1,1,0,0,1
123456795024,0,1,1,0,0,1
123456795025,0,1,1,0,0,1
123456795026,0,1,0,0,0,1
123456795027,0,1,1,0,0,1
123456795028,0,1,1,0,1,0
123456795029,0,1,1,0,0,1
123456795030,0,1,0,0,0,1
123456795031,0,1,0,0,0,0
123456795032,0,1,0,0,0,1
123456795033,0,0,0,0,0,0
123456795034,0,1,1,0,0,0
123456795035,0,1,0,0,0,0
123456795036,0,1,0,0,0,0
123456795037,0,0,0,0,1,0
123456795038,1,1,1,0,0,1
123456795039,0,1,1,0,0,1
123456795040,0,1,0,0,0,1
123456795041,0,1,1,0,0,0
123456795042,0,1,1,0,1,0
123456795043,0,1,1,0,0,0
123456795044,0,1,0,0,1,1
123456795045,0,1,0,0,0,0
123456795046,0,1,1,0,1,1
123456795047,0,1,0,0,0,1
123456795048,0,1,1,0,0,0
123456795049,0,1,0,0,0,1
123456795050,0,1,0,0,0,0
123456795050,0,1,0,0,0,0
123456795051,0,1,1,0,0,1
123456795052,0,0,0,0,0,1
123456795053,0,1,0,0,0,0
123456795054,0,1,0,0,1,0
123456795055,0,1,0,0,0,1
123456795056,1,1,1,0,0,0
123456795057,0,1,0,0,0,0
123456795058,0,1,1,0,0,1
123456795059,0,1,1,1,0,1
123456795060,0,1,1,0,0,0
123456795061,0,1,1,0,0,1
123456795062,0,1,0,0,0,0
123456795063,0,1,1,0,0,1
123456795064,0,1,0,0,0,0
123456795065,0,1,0,0,0,0
123456795066,0,1,0,0,0,0
123456795067,0,1,0,0,0,1
123456795068,0,1,1,0,0,0
123456795069,1,1,1,0,0,1
123456795070,0,1,1,0,0,1
123456795071,0,1,0,0,0,1
123456795072,0,1,1,0,0,1
123456795073,0,1,0,0,0,1
123456795074,1,1,0,0,0,1
123456795075,0,1,1,0,0,0
123456795076,0,1,1,0,0,1
123456795077,0,1,1,0,0,0
123456795078,0,1,1,0,0,0
123456795079,0,1,1,0,0,1
123456795080,0,1,0,0,0,1
123456795081,1,1,0,0,0,1
123456795082,0,1,0,0,0,1
123456795083,0,1,1,0,0,1
123456795084,0,1,1,0,1,0
123456795085,0,1,1,0,1,1
123456795086,0,1,1,0,0,0
123456795087,0,1,1,0,0,1
123456795088,0,1,0,0,0,0
123456795089,0,1,1,0,0,1
123456795090,0,1,0,1,0,0
123456795091,0,1,0,1,0,0
123456795092,0,1,1,0,0,1
123456795093,0,1,0,0,0,0
123456795094,0,0,0,0,0,1
123456795095,0,1,0,0,0,1
123456795096,0,1,0,0,0,1
123456795097,0,1,1,0,0,1
123456795098,0,1,0,0,0,1
123456795099,0,1,1,0,0,1
123456795100,0,1,1,0,0,1
123456795101,0,1,0,0,0,1
123456795102,0,1,1,1,1,1
123456795103,0,1,0,0,0,1
123456795104,0,1,1,0,0,0
123456795105,0,1,0,0,0,1
123456795106,0,1,1,0,1,1
123456795107,0,1,0,0,0,0
123456795108,0,1,0,0,0,1
123456795108,0,1,0,0,0,1
123456795108,0,1,0,0,0,1
123456795109,0,1,0,0,1,0
123456795109,0,1,0,0,1,0
123456795110,0,1,0,1,0,0
123456795111,0,1,1,0,1,0
123456795112,0,1,0,0,0,1
123456795113,0,1,1,0,0,1
123456795114,0,1,0,0,0,0
123456795115,0,1,0,1,0,1
123456795116,1,1,1,0,0,0
123456795117,0,1,1,1,0,1
123456795118,0,1,1,0,0,1
123456795119,0,1,0,0,0,0
123456795120,0,1,0,0,0,0
123456795121,0,1,1,0,0,0
123456795122,1,1,0,0,0,0
123456795123,0,1,1,0,0,0
123456795124,0,1,1,0,0,0
123456795125,0,1,0,0,0,1
123456795126,0,1,1,0,0,1
123456795127,0,1,1,0,0,1
123456795128,0,1,1,0,0,0
123456795129,0,1,1,0,0,0
123456795130,0,1,1,0,0,1
123456795131,0,1,0,1,0,0
123456795132,0,1,1,0,0,0
123456795133,1,1,1,0,0,0
123456795133,1,1,1,0,0,0
123456795134,0,1,0,0,0,0
123456795135,0,1,0,0,0,0
123456795136,0,1,0,0,0,1
123456795137,0,1,0,0,0,1
123456795138,0,1,0,0,0,1
123456795139,0,1,0,0,0,1
123456795140,0,1,1,0,1,0
123456795141,0,1,1,0,1,0
123456795142,0,1,0,0,0,0
123456795143,0,1,1,0,1,0
123456795144,0,1,0,0,0,1
123456795145,0,1,1,0,0,1
123456795146,0,1,0,1,0,0
123456795147,0,1,0,0,0,0
123456795148,0,1,1,0,0,1
123456795148,0,1,1,0,0,1
123456795148,0,1,1,0,0,1
123456795149,0,1,1,0,0,0
123456795150,0,1,1,1,0,0
123456795151,0,1,1,0,0,1
123456795152,0,1,1,0,0,0
123456795153,0,1,1,0,0,1
123456795154,0,1,1,0,0,0
123456795155,0,1,0,0,0,0
123456795156,0,1,0,0,0,0
123456795157,0,1,1,0,0,0
123456795158,0,1,0,0,0,0
123456795159,1,1,1,1,0,1
123456795160,0,1,1,0,1,0
123456795161,0,1,1,1,0,1
123456795162,0,1,1,1,0,0
123456795163,0,1,1,1,0,1
123456795164,0,1,1,0,0,1
123456795165,0,0,0,0,0,0
123456795166,0,1,1,0,0,1
123456795167,0,1,0,0,0,1
123456795168,0,1,1,0,0,0
123456795169,0,1,0,0,0,0
123456795170,0,1,1,0,0,1
123456795171,0,0,0,0,1,1
123456795172,0,1,1,0,0,0
123456795173,0,1,1,0,0,1
123456795174,0,1,0,0,0,0
123456795175,0,1,0,0,0,1
123456795176,0,1,0,0,0,1
123456795177,0,1,0,0,0,1
123456795178,0,1,1,1,1,0
123456795179,0,1,0,0,0,0
123456795180,0,1,0,0,0,1
123456795181,0,1,0,0,0,1
123456795182,0,1,0,0,0,1
123456795183,0,1,0,0,0,0
123456795184,0,1,1,0,0,1
123456795185,0,1,0,0,0,0
123456795185,0,1,0,0,0,0
123456795186,0,1,1,0,0,1
123456795187,0,1,1,1,0,1
123456795188,0,1,1,0,0,0
123456795189,0,1,1,0,0,1
123456795190,0,1,1,0,1,1
123456795191,0,1,0,0,0,0
123456795192,0,1,0,0,0,0
123456795193,0,1,1,0,0,1
123456795194,0,0,0,0,1,1
123456795195,0,1,1,0,0,1
123456795196,0,1,0,0,0,1
123456795197,0,1,1,0,0,1
123456795198,0,1,1,0,0,0
123456795199,0,0,0,0,0,0
123456795200,0,1,1,0,0,1
123456795201,0,1,0,0,1,1
123456795202,0,1,1,0,0,1
123456795203,0,1,0,0,0,1
123456795204,0,1,1,0,0,0
123456795205,0,1,1,0,0,0
123456795206,0,1,0,0,0,1
123456795207,0,1,0,0,0,0
123456795208,0,1,1,0,0,1
123456795209,0,1,1,0,0,1
123456795210,0,1,1,0,0,0
123456795211,0,1,1,0,0,1
123456795212,0,1,1,0,0,0
123456795213,0,1,1,0,0,1
123456795214,0,1,0,0,0,1
123456795215,0,1,1,1,1,0
123456795216,0,1,0,0,0,1
123456795216,0,1,0,0,0,1
123456795217,0,1,1,0,0,1
123456795218,0,1,0,0,1,0
123456795219,0,1,0,0,0,1
123456795220,0,1,0,0,0,1
123456795221,0,1,0,0,0,1
123456795222,0,1,0,0,0,1
123456795223,0,1,0,0,0,1
123456795224,0,1,0,0,0,1
123456795225,0,1,0,0,0,0
123456795225,0,1,0,0,0,0
123456795226,0,1,0,0,0,1
123456795227,0,1,0,0,0,0
123456795228,0,1,1,0,0,0
123456795229,0,1,1,0,0,0
123456795230,0,1,1,0,0,0
123456795231,0,1,1,0,0,1
123456795232,0,1,0,0,0,1
123456795233,0,1,0,0,0,0
123456795234,0,1,0,0,0,1
123456795235,0,1,0,0,1,0
123456795236,0,1,1,0,0,0
123456795236,0,1,1,0,0,0
123456795237,0,1,0,0,0,0
123456795238,0,1,0,0,0,0
123456795239,0,1,0,0,0,0
123456795240,1,1,0,0,0,1
123456795241,0,1,0,0,0,1
123456795242,0,1,1,0,0,0
123456795243,0,1,0,0,0,1
123456795244,0,1,0,0,0,1
123456795245,0,0,0,0,0,0
123456795246,0,1,0,0,0,0
123456795247,1,1,1,0,0,0
123456795248,0,0,0,0,0,1
123456795249,0,1,0,1,0,1
123456795250,0,1,0,0,0,1
123456795251,0,1,1,0,0,1
123456795252,0,1,1,0,0,1
123456795253,1,1,0,0,0,0
123456795254,0,1,0,0,0,0
123456795255,0,1,1,0,0,1
123456795256,0,1,0,0,0,0
123456795257,0,1,0,0,0,1
123456795258,0,1,0,0,0,1
123456795259,0,1,1,0,0,1
123456795260,0,1,1,1,0,0
123456795261,0,1,1,0,0,1
123456795262,0,1,0,0,0,1
123456795263,0,1,0,0,0,0
123456795264,0,1,1,0,0,1
123456795265,0,1,0,0,0,1
123456795266,1,1,0,0,1,0
123456795267,0,1,1,0,0,1
123456795268,0,1,0,0,0,1
123456795269,0,1,1,0,0,1
123456795270,0,1,0,0,0,0
123456795271,0,1,1,0,0,1
123456795272,0,1,1,0,1,1
123456795273,0,1,0,0,0,0
123456795274,0,1,1,0,0,1
123456795275,1,1,0,0,0,1
123456795276,0,1,0,0,0,0
123456795277,0,1,1,0,0,0
123456795278,0,1,1,0,0,0
123456795279,0,1,1,0,0,1
123456795280,0,1,1,0,0,1
123456795281,0,1,1,0,0,1
123456795282,0,1,1,0,0,0
123456795283,0,1,0,0,0,0
123456795284,0,1,0,0,0,1
123456795285,0,1,1,0,0,1
123456795286,0,1,0,0,0,1
123456795287,0,1,0,0,0,1
123456795288,0,1,0,0,0,0
123456795289,0,1,0,0,0,0
123456795290,0,1,0,0,0,1
123456795291,0,1,1,0,0,0
123456795292,0,1,0,0,1,1
123456795293,0,1,1,0,0,1
123456795294,0,1,0,0,0,0
123456795295,0,1,1,0,0,0
123456795296,0,1,0,0,1,0
123456795297,1,1,0,0,0,1
123456795298,0,1,0,0,0,0
123456795299,1,1,0,0,0,0
123456795300,0,1,0,0,0,1
123456795301,0,1,1,0,1,1
123456795302,0,1,0,0,0,0
123456795303,0,1,0,0,0,1
123456795304,0,1,0,0,0,1
123456795305,0,1,1,0,1,0
123456795306,0,1,0,0,0,0
123456795307,0,1,1,0,1,1
123456795308,0,1,1,0,0,1
123456795309,0,1,0,0,0,1
123456795310,0,1,1,0,0,1
123456795311,0,1,0,0,0,1
123456795312,0,1,1,0,1,0
123456795313,0,1,1,0,0,0
123456795314,0,1,0,0,0,1
123456795315,0,1,1,0,0,1
123456795316,0,1,0,0,0,0
123456795317,0,1,0,0,0,1
123456795318,0,1,0,0,0,0
123456795319,0,1,0,0,1,1
123456795320,0,1,0,0,0,1
123456795321,0,1,0,0,1,0
123456795322,0,1,1,0,0,1
123456795323,0,1,0,0,0,0
123456795323,0,1,0,0,0,0
123456795324,0,1,0,0,0,1
123456795325,0,1,1,0,0,1
123456795326,0,1,0,0,0,1
123456795327,0,1,1,0,0,1
123456795328,0,1,1,0,0,0
123456795329,0,1,1,0,1,0
123456795330,0,1,1,0,0,1
123456795331,0,1,1,1,0,1
123456795332,0,1,1,0,0,0
123456795333,0,1,0,0,0,0
123456795334,0,1,1,0,0,0
123456795335,0,1,1,0,0,1
123456795336,0,1,0,0,0,1
123456795337,0,1,1,0,1,0
123456795338,0,1,0,0,0,1
123456795339,0,1,0,0,0,0
123456795339,0,1,0,0,0,0
123456795340,1,1,1,0,0,1
123456795341,0,1,0,0,0,0
123456795342,0,1,0,0,0,1
123456795343,0,1,0,0,1,0
123456795344,0,1,1,0,0,1
123456795345,0,0,0,0,0,0
123456795346,0,1,1,0,0,0
123456795347,0,1,0,0,0,1
123456795348,1,1,1,0,0,1
123456795349,0,1,0,1,1,1
123456795350,0,1,1,0,1,1
123456795351,0,1,1,0,0,0
123456795352,0,1,0,0,0,0
123456795353,0,1,1,0,0,0
123456795354,0,1,1,0,0,0
123456795355,0,1,0,0,0,1
123456795356,0,1,0,0,1,1
123456795357,0,1,0,0,0,1
123456795357,0,1,0,0,0,1
123456795357,0,1,0,0,0,1
123456795358,0,1,0,0,0,1
123456795359,0,1,1,0,0,1
123456795360,0,1,1,0,0,0
123456795361,0,1,1,0,0,1
123456795362,0,1,1,0,0,1
123456795363,0,1,1,0,0,0
123456795364,0,1,0,0,0,1
123456795364,0,1,0,0,0,1
123456795365,0,1,0,0,1,1
123456795366,1,1,0,0,0,0
123456795367,0,1,0,0,0,1
123456795368,1,1,1,0,0,0
123456795369,0,1,1,0,0,0
123456795370,0,1,1,0,0,1
123456795371,0,1,1,0,0,1
123456795372,0,1,0,0,0,1
123456795373,0,1,0,0,0,1
123456795374,0,1,0,1,0,0
123456795374,0,1,0,1,0,0
123456795375,0,1,0,0,0,0
123456795376,0,1,1,0,0,1
123456795377,0,1,0,0,0,1
123456795378,0,1,0,0,0,1
123456795379,0,0,0,0,0,0
123456795380,0,1,0,0,0,0
123456795381,0,1,1,0,0,0
123456795382,0,1,1,0,0,1
123456795383,1,1,1,0,1,0
123456795384,0,1,0,0,0,1
123456795385,0,1,0,0,0,0
123456795386,0,1,1,0,1,0
123456795387,0,1,0,0,0,1
123456795388,0,1,0,0,0,1
123456795389,0,1,0,0,0,1
123456795390,0,1,1,0,0,1
123456795391,0,1,1,0,0,0
123456795392,0,1,0,0,0,1
123456795393,0,1,0,0,0,1
123456795394,0,1,1,0,1,1
123456795395,0,1,1,0,0,0
123456795396,0,1,0,0,0,1
123456795397,0,1,0,0,0,1
123456795398,0,1,1,0,0,1
123456795399,0,1,1,1,0,0
123456795400,0,1,0,0,0,1
123456795400,0,1,0,0,0,1
123456795401,0,1,1,0,0,0
123456795402,0,0,0,1,0,0
123456795403,0,1,1,0,1,0
123456795404,1,0,0,0,0,0
123456795404,1,0,0,0,0,0
123456795405,0,1,1,0,0,1
123456795406,0,1,0,0,0,1
123456795407,1,1,1,0,0,1
123456795408,0,1,0,0,0,0
123456795409,0,1,0,0,0,0
123456795410,0,1,1,0,0,1
123456795411,0,1,0,0,0,1
123456795412,1,1,0,0,0,1
123456795413,0,0,0,0,0,0
