inn,name,activity,city,create_date,reg_date,last_tender_date,contract_value,staff,ban,bidding_num,wins_num,not_executed_contracts,terminated_contracts,likelihood_of_problems,geo_lat,geo_lon
123456795339,КФХ Знайка,Поставка копыт,Белогорск,2013-11-01 21:41:35,2016-07-18 16:44:13,2020-05-26 01:46:44,6331706,538,0,1,0,0,0,0.7464858428302759,50.9213415,128.4739471
123456795339,КФХ Знайка,Поставка копыт,Белогорск,2013-11-01 21:41:35,2016-07-18 16:44:13,2020-05-26 01:46:44,6331706,538,0,1,0,0,0,0.7464858428302759,45.057202,34.5999029
123456795340,ЗАО Нюша,Стрижка терьеров,Люберцы,2006-12-02 12:30:17,2020-02-24 05:32:56,2022-01-22 08:57:22,9544959,1354,1,73,56,0,0,0.4869007291725024,55.676499,37.898125
123456795341,КФХ А-Мега,Стрижка терьеров,Туран,2006-11-14 06:31:29,2007-08-30 21:07:56,2009-02-08 07:11:26,8867824,675,0,10,9,0,0,0.06863234721242151,52.1449619,93.9173396
123456795342,КФХ Дежавю,Поставка копыт,Жердевка,2003-09-02 07:37:09,2017-03-27 08:43:40,2019-02-04 10:23:23,5640345,595,0,102,74,0,0,0.3901749548094021,51.8422192,41.4617687
123456795343,ЗАО Азбука веселья,Стрижка терьеров,Дюртюли,2021-10-08 05:54:54,2023-01-22 20:40:15,2023-01-24 07:14:24,4346664,343,0,35,20,0,0,0.3382768991597225,55.4848318,54.8524765
123456795344,ООО Праздник здесь,Стрижка терьеров,Комсомольск-на-Амуре,2014-02-25 03:17:21,2022-01-04 16:12:31,2022-02-17 20:17:41,2416050,1644,0,73,23,0,0,0.6987178927541075,50.5498936,137.0079408
123456795345,НКО Комильфо,Поставка копыт,Светлый,2010-08-24 09:29:00,2020-11-17 16:41:05,2021-11-16 17:55:39,5090279,76,0,23,2,0,0,0.18561352598131942,54.6772897,20.1357595
123456795346,НКО Балагур,Стрижка терьеров,Саранск,2006-09-07 06:57:45,2019-03-10 15:37:54,2023-03-04 08:05:35,3537137,1713,0,11,6,0,0,0.23558818227438583,54.1809332,45.1862632
123456795347,КФХ Фортуна,Поставка копыт,Тамбов,1998-08-24 22:07:23,2010-12-30 04:50:05,2016-09-09 04:35:03,2990067,261,0,92,51,2,0,0.5477817144011541,52.7213154,41.452264
123456795348,ОАО Веселые олени,Стрижка терьеров,Макарьев,2012-01-10 08:00:20,2019-06-22 21:20:26,2020-03-31 01:11:38,1318898,1654,1,66,59,0,0,0.8889922139101277,57.8807152,43.8014197
123456795349,КФХ Десерт,Стрижка терьеров,Сургут,2022-12-17 00:07:10,2023-03-26 17:08:52,2023-04-01 00:47:58,3353218,334,0,63,44,0,5,0.9340101139810683,61.2541083,73.3961587
123456795350,ЗАО Орленок,Поставка рогов,Щигры,2012-02-12 06:47:27,2023-02-20 20:08:34,2023-03-16 05:01:56,1676764,1529,0,66,51,0,0,0.0266633830615014,51.8786014,36.8910945
123456795351,КФХ Русский размах,Поставка рогов,Талдом,2004-09-26 06:26:04,2014-07-22 16:39:47,2022-07-28 12:36:18,7436373,1978,0,44,35,0,0,0.503194606018751,56.7308564,37.5276003
123456795352,ООО Нафаня,Поставка копыт,Альметьевск,2017-09-22 14:13:20,2018-11-03 13:58:24,2019-06-26 00:43:28,5260303,110,0,15,1,0,0,0.8786642451609149,54.9014619,52.2970467
123456795353,ЗАО Заводной апельсин,Стрижка терьеров,Белгород,2012-05-31 05:33:03,2013-06-07 02:58:13,2021-11-07 03:03:53,2994336,1551,0,43,1,0,2,0.5887139269721785,50.5976472,36.5856652
123456795354,ОАО Цветное настроение,Поставка копыт,Чкаловск,2012-05-06 01:59:46,2020-05-20 01:40:56,2022-08-06 15:31:04,400656,1292,0,46,30,0,0,0.36343182694392917,56.7651262,43.242077
123456795355,ЗАО Домовенок,Стрижка терьеров,Гвардейск,2005-12-31 02:22:58,2012-10-18 14:30:24,2020-06-29 21:56:36,8316241,590,0,92,45,0,0,0.42650030976204945,54.6588378,21.0501388
123456795356,НКО Радуга,Поставка копыт,Бодайбо,2020-09-02 15:02:01,2023-02-01 10:26:06,2023-03-19 01:15:25,4124005,476,0,82,63,0,0,0.6149478459166069,57.8468636,114.1866287
123456795357,КФХ Антарес,Поставка рогов,Советск,2019-05-31 14:54:52,2021-10-07 03:05:00,2022-02-01 09:34:44,3195752,151,0,106,72,0,0,0.7284037705393454,57.584196,48.9590272
123456795357,КФХ Антарес,Поставка рогов,Советск,2019-05-31 14:54:52,2021-10-07 03:05:00,2022-02-01 09:34:44,3195752,151,0,106,72,0,0,0.7284037705393454,55.0809336,21.8886106
123456795357,КФХ Антарес,Поставка рогов,Советск,2019-05-31 14:54:52,2021-10-07 03:05:00,2022-02-01 09:34:44,3195752,151,0,106,72,0,0,0.7284037705393454,53.9338874,37.6316141
123456795358,ОАО Фестиваль,Поставка копыт,Усмань,2010-08-27 18:07:40,2011-06-10 00:28:13,2018-03-22 04:38:27,5752859,609,0,103,10,0,0,0.2554185259408075,52.0442648,39.726401
123456795359,КФХ Кенгуренок,Поставка копыт,Медынь,2001-10-07 23:44:51,2015-02-20 14:56:36,2021-07-14 01:57:03,5031934,1369,0,99,94,0,0,0.700048187334765,54.9689785,35.8872168
123456795360,ООО Интершоу,Поставка копыт,Кызыл,1999-08-20 03:49:15,2010-03-15 18:30:30,2011-09-02 01:13:58,5996965,1746,0,21,20,0,2,0.39225094291240037,51.7191047,94.4376882
123456795361,НКО Веселье,Стрижка терьеров,Коломна,2006-05-22 06:08:30,2020-05-28 20:39:35,2023-02-19 02:32:10,8329220,1817,0,63,10,0,0,0.7761848505546246,55.102814,38.7531002
123456795362,ЗАО Декортье,Поставка копыт,Агрыз,2010-07-18 16:06:18,2016-09-29 20:50:27,2018-04-28 23:11:22,7190308,1237,0,100,96,0,0,0.07621772434625573,56.5232864,52.9943775
123456795363,КФХ Бантик,Стрижка терьеров,Черноголовка,2004-06-14 14:12:18,2007-03-18 18:29:48,2009-07-24 12:42:37,2224553,1209,0,10,9,1,0,0.3004618027390734,56.010005,38.379245
123456795364,ООО Фламинго,Поставка копыт,Радужный,2005-12-13 08:30:04,2012-03-07 19:07:29,2016-05-01 01:52:00,4071536,487,0,61,13,0,0,0.6964989657339296,62.1342888,77.4584094
123456795364,ООО Фламинго,Поставка копыт,Радужный,2005-12-13 08:30:04,2012-03-07 19:07:29,2016-05-01 01:52:00,4071536,487,0,61,13,0,0,0.6964989657339296,55.9960277,40.3321855
123456795365,КФХ Чудо-Праздник,Поставка копыт,Жуков,2021-08-30 23:58:56,2022-04-08 07:29:21,2022-12-07 19:49:04,1523943,399,0,95,32,0,0,0.08837839006487436,55.0301833,36.7394903
123456795366,ООО Цветик-семицветик,Поставка рогов,Сысерть,2010-10-19 18:04:40,2020-05-06 21:52:25,2022-06-23 05:47:28,5836742,356,1,1,0,0,0,0.7189012321026143,56.5005715,60.8190003
123456795367,ЗАО Журавушка,Поставка рогов,Ветлуга,2019-06-11 01:50:45,2022-01-23 21:30:54,2022-11-21 20:01:31,89100,551,0,109,3,0,0,0.13261417709755852,57.8559204,45.7761957
123456795368,ООО Мамонтенок,Поставка копыт,Сочи,2010-01-28 01:29:20,2014-11-05 09:25:10,2021-04-09 04:01:20,732734,1327,1,13,10,1,0,0.9177483302231476,43.5854551,39.7231548
123456795369,ЗАО Филиппок,Поставка рогов,Краснозаводск,2019-08-03 02:32:57,2021-09-21 05:37:37,2022-11-15 09:57:05,9734845,1136,0,38,19,2,0,0.5303013730127825,56.4409979,38.2320307
123456795370,ЗАО Оранжевый ёжик,Стрижка терьеров,Нововоронеж,2002-01-08 08:23:32,2007-08-15 05:13:01,2015-07-03 04:33:39,7201884,1002,0,64,38,0,0,0.655821325126063,51.3091524,39.2162843
123456795371,КФХ Розовый ёж,Поставка копыт,Барнаул,2019-12-11 14:41:16,2020-09-30 06:51:34,2021-10-08 10:49:05,8543619,1724,0,106,93,0,0,0.788345393166484,53.3479968,83.7798064
123456795372,НКО Лето,Стрижка терьеров,Иланский,2017-03-08 23:26:40,2019-08-20 12:13:54,2021-10-26 13:53:15,5750095,336,0,75,21,0,0,0.6254522137889742,56.2374037,96.067267
123456795373,ЗАО Обыкновенное чудо,Поставка копыт,Липецк,2017-10-20 10:33:45,2018-04-20 12:05:47,2022-03-05 11:04:48,9219957,469,0,105,87,0,0,0.5623375406655564,52.610249,39.5947883
123456795374,КФХ Буги-Вуги,Поставка рогов,Краснознаменск,2012-04-23 13:28:57,2015-05-05 12:33:39,2016-03-25 11:41:06,4075381,962,0,3,1,0,5,0.1623113408738318,55.5978959,37.0393709
123456795374,КФХ Буги-Вуги,Поставка рогов,Краснознаменск,2012-04-23 13:28:57,2015-05-05 12:33:39,2016-03-25 11:41:06,4075381,962,0,3,1,0,5,0.1623113408738318,54.9453423,22.4928745
123456795375,ЗАО Арт-Лэнд,Поставка копыт,Кунгур,2008-10-15 17:49:29,2018-02-15 01:49:32,2018-07-28 03:41:43,8460188,510,0,26,1,1,0,0.48585741811926675,57.4283296,56.9438656
123456795376,НКО Воробушек,Поставка копыт,Семилуки,2019-09-30 05:40:56,2020-07-05 03:04:09,2022-04-25 10:18:31,3455606,1472,0,93,44,1,0,0.49689087660775866,51.6951644,39.0190454
123456795377,КФХ Каррамба,Стрижка терьеров,Поронайск,2005-01-11 07:51:38,2018-07-16 01:03:59,2022-11-05 03:20:13,7093305,543,0,60,45,0,2,0.7277812314554964,49.238866,143.1008333
123456795378,НКО Праздничный сервис,Поставка рогов,Карталы,2021-11-01 23:56:19,2022-02-18 14:20:17,2022-06-10 09:22:02,9247562,858,0,92,73,0,0,0.222951340848612,53.0536197,60.6478408
123456795379,НКО Улыбнись,Поставка рогов,Майкоп,1998-05-29 19:29:48,2014-12-13 05:12:32,2017-10-22 00:55:18,4972559,10,0,43,3,0,0,0.04099887065622465,44.6098268,40.1006606
123456795380,КФХ Лира,Поставка рогов,Белая Холуница,2003-10-11 08:32:05,2009-02-08 14:37:41,2018-10-31 10:09:27,6300228,792,0,6,4,1,0,0.23179341480590032,58.8415239,50.8460699
123456795381,ОАО Карусель веселья,Поставка копыт,Гремячинск,2007-02-21 09:22:22,2016-06-20 19:24:02,2018-04-07 22:21:23,1096984,1811,0,40,26,0,2,0.3439744148104018,58.5626082,57.8520572
123456795382,ОАО Золушка,Поставка рогов,Шумиха,2019-08-07 11:00:45,2022-04-03 06:33:41,2023-02-05 20:07:38,7018331,1162,0,97,37,0,0,0.43746257348101114,55.2280246,63.2901272
123456795383,НКО Праздник,Поставка рогов,Каспийск,2022-03-31 10:55:22,2022-08-27 14:25:38,2023-03-12 01:52:13,8244398,1932,1,33,16,0,0,0.41532646126904016,42.8916007,47.6367066
123456795384,КФХ Гранд-Праздник,Поставка копыт,Альметьевск,2000-10-18 16:14:04,2009-09-13 10:37:36,2014-03-31 12:22:06,3470071,772,0,68,32,1,0,0.07243457004722897,54.9014619,52.2970467
123456795385,НКО Сюрприз,Стрижка терьеров,Людиново,2008-09-18 09:43:21,2018-04-19 19:46:14,2022-06-14 20:14:58,5583363,134,0,48,12,0,0,0.6070581124314792,53.8700828,34.4385915
123456795386,ЗАО Ромашка,Поставка копыт,Южноуральск,2021-05-07 17:48:48,2022-10-05 03:51:54,2023-02-03 17:48:41,1721321,1637,0,3,2,0,2,0.14764477407538168,54.448927,61.2581158
123456795387,КФХ Оливье,Стрижка терьеров,Невьянск,2002-01-08 07:41:29,2005-04-03 00:58:29,2016-12-15 18:45:19,2896778,823,0,79,15,0,0,0.6277306863145026,57.49131,60.2183429
123456795388,ЗАО Прованс,Стрижка терьеров,Плес,2007-07-30 08:27:28,2010-11-08 14:55:00,2017-05-11 01:21:40,419905,633,0,102,37,0,0,0.8259244570151804,57.4606031,41.5122672
123456795389,ООО Алые паруса,Поставка копыт,Шагонар,2003-08-19 19:48:11,2013-11-07 11:00:56,2016-04-08 10:07:22,805529,604,0,70,33,0,0,0.08466607569328277,51.5346393,92.9199675
123456795390,ЗАО Арт-Премьер,Поставка копыт,Амурск,1999-04-16 01:25:10,2021-09-15 14:52:00,2022-08-02 05:58:16,3870519,1263,0,93,5,0,2,0.3151721929326644,50.2344147,136.8792444
123456795391,ЗАО Бонжур,Поставка копыт,Унеча,2006-09-05 23:08:07,2012-05-13 18:45:09,2023-03-02 22:02:04,3612260,1653,0,7,3,0,0,0.7928364676648557,52.8461199,32.6757629
123456795392,ООО Алиса,Поставка рогов,Нижняя Салда,2000-03-18 13:52:30,2015-11-19 12:23:08,2021-04-15 01:55:14,7736559,334,0,76,2,0,0,0.811424099357718,58.0748272,60.7025418
123456795393,НКО Сатир,Поставка рогов,Апшеронск,2000-02-11 01:48:46,2021-01-04 13:43:01,2021-03-13 15:54:03,8045596,671,0,73,9,0,0,0.4636730004174314,44.4584006,39.7299824
123456795394,ОАО Цветик-Семицветик,Поставка копыт,Грязи,2023-01-02 23:06:26,2023-03-12 11:29:15,2023-03-16 14:41:40,3624071,1357,0,96,41,0,0,0.36519300663996457,52.4874097,39.9331142
123456795395,ЗАО Радуга,Стрижка терьеров,Медногорск,2019-08-31 04:21:37,2021-12-14 21:50:00,2022-06-20 00:00:01,7813700,1330,0,48,42,0,0,0.14485813762486732,51.4037617,57.583163
123456795396,ОАО Карамель,Поставка копыт,Лаишево,2014-05-26 11:32:49,2022-03-22 13:49:53,2022-09-23 09:56:08,7832221,237,0,89,61,5,0,0.3801755190137952,55.4042867,49.5499838
123456795397,ООО Антошка,Поставка копыт,Звенигово,2004-04-21 06:28:21,2018-12-03 12:31:31,2022-12-18 00:34:46,9318138,980,0,77,51,0,0,0.23461666821175753,55.9738571,48.0170245
123456795398,ООО Мираж,Стрижка терьеров,Верещагино,2015-02-27 22:47:48,2020-06-02 18:53:03,2020-12-11 19:24:02,3619803,1896,0,74,9,0,0,0.31273078150862443,58.0797571,54.6581309
123456795399,ОАО Леопольд,Поставка копыт,Кумертау,2015-09-17 01:01:05,2019-08-10 20:45:51,2021-04-15 09:36:44,3400695,1985,0,9,3,0,5,0.591786561136814,52.7564939,55.7970197
123456795400,ООО Радуга,Поставка рогов,Гурьевск,2020-02-24 01:07:42,2021-08-21 22:26:52,2022-04-03 12:09:51,6561581,902,0,61,2,0,2,0.6644657368438401,54.770638,20.6039767
123456795400,ООО Радуга,Поставка рогов,Гурьевск,2020-02-24 01:07:42,2021-08-21 22:26:52,2022-04-03 12:09:51,6561581,902,0,61,2,0,2,0.6644657368438401,54.2859263,85.9475985
123456795401,ООО Крылья,Поставка копыт,Мглин,2013-01-09 00:07:01,2020-09-20 19:59:08,2022-07-22 04:57:25,136582,1566,0,42,2,0,0,0.9303433318073693,53.0599771,32.8468129
123456795402,НКО Фестиваль-парк,Стрижка терьеров,Михайловка,2000-09-28 01:03:49,2002-11-04 21:32:55,2014-05-07 19:24:06,4347996,30,0,13,8,0,5,0.13964775990731892,50.0708719,43.2401512
123456795403,ЗАО Полярный слон,Поставка копыт,Суздаль,2022-02-20 15:45:57,2022-11-04 05:18:43,2023-02-20 05:03:57,5787797,1056,0,38,24,2,0,0.8480151863259064,56.4274441,40.4525692
123456795404,НКО Жюль Верн,Стрижка терьеров,Никольск,2010-05-02 05:57:04,2021-12-11 09:43:41,2022-07-31 16:29:23,9933172,89,1,43,5,0,0,0.3859518115502255,53.7137496,46.0799857
123456795404,НКО Жюль Верн,Стрижка терьеров,Никольск,2010-05-02 05:57:04,2021-12-11 09:43:41,2022-07-31 16:29:23,9933172,89,1,43,5,0,0,0.3859518115502255,59.5351837,45.4576137
123456795405,ЗАО Белочка,Стрижка терьеров,Фрязино,2011-10-01 23:54:15,2013-04-04 09:07:52,2022-08-05 05:32:09,4462934,1328,0,67,1,0,0,0.4983982748762864,55.9590588,38.0410235
123456795406,ЗАО Нафаня,Стрижка терьеров,Чебаркуль,2011-06-06 01:23:24,2014-06-08 05:31:15,2016-05-05 04:58:47,1327689,949,0,69,59,0,2,0.9518826865684444,54.9818567,60.3773121
123456795407,НКО Остров сокровищ,Поставка рогов,Мариинский Посад,2014-11-07 01:57:19,2021-10-24 13:44:23,2022-08-20 03:07:45,7556337,1721,1,96,74,0,2,0.5205993052588761,56.111923,47.7142942
123456795408,НКО Фея,Поставка копыт,Смоленск,2021-03-13 19:38:52,2022-02-09 22:41:11,2022-09-17 10:15:31,3189170,609,0,39,2,0,0,0.2441550827511274,54.782635,32.045251
123456795409,НКО Самарики,Поставка копыт,Лагань,1999-10-29 23:31:15,2004-06-13 23:02:24,2020-01-08 18:30:58,1264990,493,0,24,13,0,2,0.28992325351971704,45.3930912,47.3432602
123456795410,ЗАО Арт-Конферанс,Стрижка терьеров,Нижнекамск,2011-08-02 03:08:13,2021-08-07 13:19:05,2022-10-14 12:27:30,1468251,1920,0,52,11,0,0,0.05816670069733065,55.6313609,51.8144669
123456795411,НКО Академия чудес,Поставка копыт,Беслан,2008-12-07 05:07:27,2019-02-04 07:35:34,2020-09-26 05:49:40,361593,569,0,103,21,0,0,0.5085442830529399,43.1937529,44.5338707
123456795412,ЗАО Первые шаги,Стрижка терьеров,Катав-Ивановск,2015-01-16 20:15:25,2021-06-19 08:57:26,2022-10-06 07:48:10,7117996,578,1,67,40,0,0,0.3696243657987267,54.7521438,58.1983648
123456795413,ЗАО Диадема,Стрижка терьеров,Киров,2017-12-15 04:34:31,2022-03-16 14:30:51,2023-02-08 19:33:34,478306,33,0,44,19,5,0,0.41123372335782915,54.0790111,34.3076201
123456795413,ЗАО Диадема,Стрижка терьеров,Киров,2017-12-15 04:34:31,2022-03-16 14:30:51,2023-02-08 19:33:34,478306,33,0,44,19,5,0,0.41123372335782915,58.6035264,49.6679304
123456795414,ООО Егоза,Стрижка терьеров,Лагань,2002-06-15 08:49:13,2022-12-14 18:33:00,2022-12-26 18:47:36,6723424,385,0,76,65,0,0,0.6926995285643393,45.3930912,47.3432602
123456795415,КФХ Мир позитива,Поставка копыт,Елец,2001-07-26 18:35:24,2016-05-23 16:22:32,2017-07-26 14:25:40,7681195,954,0,65,1,0,2,0.9753446810278712,52.6152411,38.5289342
123456795416,ОАО Лунтик,Поставка рогов,Щёлково,2008-09-14 18:28:34,2022-02-03 08:09:10,2022-12-06 13:21:16,8927464,255,1,43,42,0,0,0.5171315164292738,55.9233801,37.9783707
123456795417,ОАО Арт планета,Поставка копыт,Заречный,2016-02-11 12:03:55,2016-10-03 22:26:55,2018-01-08 00:02:12,2325441,619,0,17,5,0,0,0.14045193648173115,56.8102931,61.3380029
123456795417,ОАО Арт планета,Поставка копыт,Заречный,2016-02-11 12:03:55,2016-10-03 22:26:55,2018-01-08 00:02:12,2325441,619,0,17,5,0,0,0.14045193648173115,53.1960836,45.1689907
123456795418,ЗАО Авторитет,Стрижка терьеров,Геленджик,2014-02-20 20:28:29,2015-12-24 16:31:47,2020-05-23 09:09:41,2154014,354,0,56,35,0,0,0.10771146489291028,44.5630007,38.0790852
123456795419,ОАО А-Мега,Стрижка терьеров,Златоуст,2014-11-28 00:31:14,2021-08-31 21:15:17,2022-03-19 07:50:05,7907677,1867,0,52,43,0,0,0.031050819810009123,55.1714905,59.6725549
123456795420,НКО Двенадцать месяцев,Поставка рогов,Трубчевск,2000-01-16 01:23:29,2023-01-21 14:18:39,2023-02-02 06:37:52,6077087,1069,1,108,53,0,0,0.11118381102881869,52.5791734,33.7660547
123456795421,НКО Мон Эвент,Поставка рогов,Гаджиево,2010-07-19 09:54:06,2018-02-21 21:23:32,2020-06-22 20:08:54,2324325,834,0,71,23,0,0,0.51783827457688,69.2491311,33.315341
123456795422,ОАО Арт Мажор,Поставка рогов,Березники,2018-01-03 02:12:35,2021-01-30 06:10:42,2023-03-07 08:27:42,3423599,1730,0,101,21,1,0,0.5597287584974454,59.4079923,56.8039427
123456795423,ОАО Гименей,Поставка копыт,Армавир,2023-03-02 11:48:11,2023-03-04 23:35:25,2023-03-13 14:17:34,4692976,62,0,14,10,0,0,0.5890122325331206,45.0012149,41.1324168
123456795424,ОАО Всегда радуйтесь!,Поставка копыт,Донецк,2005-05-27 07:45:06,2017-01-19 01:22:50,2020-01-29 18:52:43,7404696,1860,0,0,0,0,5,0.13818485616603182,48.3350706,39.945891
123456795425,ОАО Красная шапочка,Поставка копыт,Среднеколымск,2002-10-15 01:24:41,2013-08-03 17:04:43,2021-11-03 04:10:09,1165812,1192,0,79,8,0,2,0.5530100062043689,67.4582218,153.7069425
123456795426,КФХ Малыш,Поставка копыт,Россошь,2005-10-06 05:50:38,2012-03-05 10:43:17,2014-08-17 08:00:58,6824073,1858,0,104,51,0,0,0.7096865877030314,50.1701949,39.6226965
123456795427,ОАО Алиса,Стрижка терьеров,Сальск,2005-02-10 02:50:40,2022-09-06 12:06:07,2022-10-13 21:06:02,2865226,1144,0,5,3,0,0,0.8526580454914305,46.4752095,41.5410415
123456795428,ОАО Интрига,Поставка копыт,Багратионовск,2004-12-25 10:58:05,2021-04-27 10:49:53,2022-10-24 11:01:32,2411570,635,0,50,41,0,0,0.9002738476389044,54.3866518,20.6418091
123456795429,ООО Шоколад,Поставка копыт,Судак,2004-03-18 05:21:17,2020-04-10 13:42:11,2023-01-06 10:36:31,4648023,1466,0,30,29,0,0,0.8928604567450004,44.8504679,34.9762034
123456795430,ООО Джулия,Поставка рогов,Сосногорск,2019-02-21 20:42:19,2022-11-24 14:23:54,2022-12-26 11:53:57,7813696,1902,0,24,5,0,0,0.84909451410099,63.5989841,53.876293
123456795431,ООО Карамельки,Стрижка терьеров,Кореновск,2015-07-23 01:24:35,2017-11-30 20:46:32,2022-07-17 20:19:07,1490921,1220,0,110,30,0,0,0.8961678640363989,45.4641703,39.458949
123456795432,КФХ Веселый ананас,Поставка копыт,Приморск,2010-02-06 07:43:57,2022-03-15 21:34:02,2022-09-25 22:40:40,5525815,409,0,9,8,0,0,0.702354230873785,54.7311437,19.9981926
123456795432,КФХ Веселый ананас,Поставка копыт,Приморск,2010-02-06 07:43:57,2022-03-15 21:34:02,2022-09-25 22:40:40,5525815,409,0,9,8,0,0,0.702354230873785,60.3660209,28.6135772
123456795433,ООО Детство,Поставка рогов,Пучеж,2005-01-13 06:54:54,2013-09-06 13:14:44,2018-06-15 02:19:45,9906762,663,0,86,18,0,0,0.8523365786763489,56.9820688,43.1683321
123456795434,КФХ Конферансъ,Стрижка терьеров,Заинск,2011-11-09 01:19:51,2015-02-07 21:10:00,2023-03-01 06:59:27,615169,1466,0,5,0,0,0,0.6312244999768879,55.299053,52.0062972
123456795435,НКО Желтый карандаш,Поставка рогов,Борзя,2020-12-21 09:31:42,2021-03-29 12:27:23,2022-04-12 22:23:34,2411084,1540,0,65,43,0,0,0.5685486247720963,50.3876058,116.5234779
123456795436,КФХ Вишня,Поставка рогов,Омск,1997-05-29 18:19:59,2002-02-11 23:47:50,2015-12-30 15:31:00,6602259,1711,0,76,27,0,0,0.6647380026115717,54.9848566,73.3674517
123456795437,ЗАО Открывашка,Стрижка терьеров,Ликино-Дулёво,2015-01-27 15:57:00,2015-08-15 16:47:11,2021-09-14 15:05:17,862604,761,0,21,18,0,0,0.9015740476587082,55.7078257,38.9578093
123456795438,ЗАО Тип-Топ,Стрижка терьеров,Заполярный,2010-02-11 19:19:43,2016-03-14 06:42:08,2018-04-17 20:26:46,3633280,1075,1,50,24,2,5,0.7485280527114212,69.4132852,30.7984312
123456795439,ОАО Веселый Роджер,Поставка копыт,Палласовка,2008-08-02 10:38:41,2019-11-18 02:01:12,2021-07-15 06:32:44,5945120,1062,0,66,60,2,0,0.498759366307055,50.0500944,46.8804277
123456795440,ЗАО Сиреневый слон,Поставка рогов,Новосиль,2021-02-23 19:34:24,2023-02-26 13:09:14,2023-03-15 03:40:47,1041009,10,0,38,4,0,0,0.07932024118159975,52.97454,37.0437146
123456795441,ООО Ваш праздник,Стрижка терьеров,Заречный,2000-03-29 03:00:21,2005-12-18 12:04:28,2014-11-03 00:36:11,9233098,1451,0,42,11,2,0,0.48438875893788724,56.8102931,61.3380029
123456795441,ООО Ваш праздник,Стрижка терьеров,Заречный,2000-03-29 03:00:21,2005-12-18 12:04:28,2014-11-03 00:36:11,9233098,1451,0,42,11,2,0,0.48438875893788724,53.1960836,45.1689907
123456795442,НКО Пикарф,Поставка копыт,Асбест,2020-04-24 02:49:11,2021-04-06 05:53:53,2021-09-30 18:24:40,162263,1656,0,64,14,0,0,0.3420541565495079,57.0052277,61.4581156
123456795443,ОАО Каприз,Стрижка терьеров,Талица,2003-03-24 00:03:49,2014-11-20 21:45:44,2016-10-19 12:34:20,8208775,192,0,96,58,0,0,0.8287100897639255,57.0122687,63.7320757
123456795444,ЗАО Веселись детвора,Стрижка терьеров,Верхотурье,2004-02-04 00:54:23,2005-06-12 01:59:59,2009-01-08 22:32:05,8135067,280,0,9,6,0,2,0.8272476868169034,58.8622073,60.8103945
123456795445,КФХ Лунтик,Поставка копыт,Кузнецк,2021-01-17 16:22:04,2021-06-01 05:50:19,2021-12-30 20:15:08,8477445,944,0,103,90,0,0,0.39753913206261005,53.1130888,46.605092
123456795446,ОАО Соколенок,Поставка рогов,Благовещенск,2004-08-01 16:17:43,2005-12-24 20:38:01,2020-12-08 14:33:39,5209956,74,0,98,93,1,0,0.49261332227860366,55.0499867,55.9553186
123456795446,ОАО Соколенок,Поставка рогов,Благовещенск,2004-08-01 16:17:43,2005-12-24 20:38:01,2020-12-08 14:33:39,5209956,74,0,98,93,1,0,0.49261332227860366,50.290659,127.527198
123456795447,ООО В точку,Поставка рогов,Воткинск,2011-10-31 11:26:57,2016-04-05 05:49:06,2020-01-17 07:37:46,4083628,1067,0,0,0,0,0,0.3910524621839585,57.0518149,53.9873096
123456795448,КФХ Морячок,Стрижка терьеров,Малоярославец,2020-11-03 17:28:16,2021-07-26 18:13:01,2021-12-10 14:00:37,5801708,1404,1,53,22,0,0,0.12770215954600328,55.0177123,36.4633603
123456795449,ООО Эврика,Поставка рогов,Люберцы,2021-01-31 00:11:12,2022-10-04 18:56:44,2023-03-06 03:03:25,8280676,1736,0,67,4,0,0,0.006150883155509934,55.676499,37.898125
123456795450,КФХ Гольфстрим,Поставка копыт,Белая Холуница,2010-06-09 08:45:37,2021-01-27 07:01:49,2021-06-08 03:16:26,4919812,1807,0,10,3,0,0,0.4589957686332037,58.8415239,50.8460699
123456795451,ЗАО Открывашка,Поставка рогов,Сертолово,2003-11-27 03:43:17,2019-12-09 21:28:23,2022-10-02 06:23:17,1571486,800,0,33,31,0,0,0.7396621038452539,60.1446932,30.2095918
123456795452,ЗАО Ода,Поставка копыт,Новохоперск,2004-06-04 11:34:32,2013-08-08 16:35:28,2021-12-31 04:04:07,2614065,1631,0,6,1,5,0,0.029533664901498335,51.0952211,41.6173404
123456795453,ОАО Элит-шоу,Поставка копыт,Пятигорск,2012-09-12 23:17:49,2022-11-11 18:59:31,2022-12-20 22:50:32,9033937,1710,0,61,12,0,0,0.6817880148035631,44.041091,43.0661553
123456795454,ЗАО Любимые дети,Поставка рогов,Бирюсинск,2021-06-17 03:03:29,2023-03-21 00:58:41,2023-03-27 23:58:50,8248290,194,0,39,25,0,0,0.8552218905169311,55.9609167,97.8205348
123456795455,ООО Чаплин,Поставка рогов,Слободской,2021-06-02 08:55:21,2022-10-23 22:15:13,2023-02-17 09:28:12,88452,1012,0,30,1,0,0,0.9952884286852602,58.7311574,50.1669249
123456795456,ЗАО Золушка,Стрижка терьеров,Богучар,2018-05-01 10:59:53,2020-06-10 00:51:03,2022-06-15 13:08:49,8416276,1292,1,62,11,0,0,0.5687818521690425,49.9352454,40.5590801
123456795457,КФХ Триумф,Стрижка терьеров,Певек,2000-12-11 15:59:04,2015-10-15 12:21:04,2018-03-09 10:25:05,3617408,1546,0,24,18,1,1,0.9685611815747103,69.7016661,170.2999022
