inn;financial_year;str_code;str_value
7725472902;2019;3600;772
7725472902;2018;3600;172
7725485940;2019;3600;42820
7725485940;2018;3600;5772
7725491599;2019;3600;(181972)
7725491599;2018;3600;(57666)
7725493148;2019;3600;722
7725493148;2018;3600;594
7725496607;2019;3600;49546
7725496607;2018;3600;838
7725497858;2019;3600;61623
7725497858;2018;3600;54360
7725497897;2019;3600;196
7725497897;2018;3600;110
7725499189;2019;3600;3832
7725499189;2018;3600;1344
7725507256;2019;3600;174082
7725507256;2018;3600;171422
7725512538;2019;3600;343094
7725512538;2018;3600;306953
7725522991;2019;3600;81117
7725522991;2018;3600;79504
7725528640;2019;3600;25067
7725528640;2018;3600;28014
7725528880;2019;3600;15497
7725528880;2018;3600;9424
7725538455;2019;3600;13176
7725538455;2018;3600;7404
7725545445;2019;3600;647923
7725545445;2018;3600;638609
7725547259;2019;3600;(78085)
7725547259;2018;3600;51
7725553742;2019;3600;229809
7725553742;2018;3600;140615
7725570829;2019;3600;100268
7725570829;2018;3600;80694
7725576250;2019;3600;119776
7725576250;2018;3600;140677
7725578793;2019;3600;8191
7725578793;2018;3600;964
7725579839;2019;3600;151303
7725579839;2018;3600;85034
7725584941;2019;3600;112733
7725584941;2018;3600;217634
7725589957;2019;3600;(9650)
7725589957;2018;3600;(9668)
7725594604;2019;3600;29418641
7725594604;2018;3600;27877944
7725602894;2019;3600;63073
7725602894;2018;3600;52477
7725605447;2019;3600;14739
7725605447;2018;3600;9508
7725613141;2019;3600;6020
7725613141;2018;3600;8436
7725619055;2019;3600;162786
7725619055;2018;3600;171114
7725619295;2019;3600;127977
7725619295;2018;3600;126083
7725624859;2019;3600;11539
7725624859;2018;3600;5244
7725625323;2019;3600;17976
7725625323;2018;3600;15207
7725637086;2019;3600;76672
7725637086;2018;3600;44285
7725646490;2019;3600;631086
7725646490;2018;3600;591424
7725647119;2019;3600;31741
7725647119;2018;3600;26604
7725669930;2019;3600;-
7725669930;2018;3600;-
7725680229;2019;3600;109181
7725680229;2018;3600;97010
7725681416;2019;3600;177851
7725681416;2018;3600;182417
7725682949;2019;3600;127611
7725682949;2018;3600;88270
7725687249;2019;3600;184043
7725687249;2018;3600;133210
7725687545;2019;3600;6815
7725687545;2018;3600;5158
7725688080;2019;3600;59031
7725688080;2018;3600;24963
7725689870;2019;3600;3426
7725689870;2018;3600;1943
7725720961;2019;3600;60411
7725720961;2018;3600;15787
7725724437;2019;3600;33223
7725724437;2018;3600;21017
7725727332;2019;3600;24000
7725727332;2018;3600;15116
7725730198;2019;3600;23316
7725730198;2018;3600;22442
7725738447;2019;3600;(1235)
7725738447;2018;3600;(1428)
7725740781;2019;3600;166351
7725740781;2018;3600;123428
7725745243;2019;3600;8435
7725745243;2018;3600;6556
7725749618;2019;3600;8596
7725749618;2018;3600;10819
7725752032;2019;3600;4757
7725752032;2018;3600;2887
7725762087;2019;3600;44791
7725762087;2018;3600;5661
7725768160;2019;3600;26421
7725768160;2018;3600;15073
7725769830;2019;3600;7054
7725769830;2018;3600;2558
7725770730;2019;3600;37152
7725770730;2018;3600;26844
7725776925;2019;3600;35108
7725776925;2018;3600;20031
7725782615;2019;3600;37686
7725782615;2018;3600;16990
7725794392;2019;3600;973
7725794392;2018;3600;533
7725795967;2019;3600;71259
7725795967;2018;3600;67335
7725808479;2019;3600;24780
7725808479;2018;3600;14723
7725814698;2019;3600;4855
7725814698;2018;3600;2657
7725825474;2019;3600;22434
7725825474;2018;3600;9791
7725834944;2019;3600;65750
7725834944;2018;3600;14244
7725837350;2019;3600;24600
7725837350;2018;3600;18457
7725841003;2019;3600;10617
7725841003;2018;3600;10301
7725842688;2019;3600;12051
7725842688;2018;3600;361
7725843787;2019;3600;(5604)
7725843787;2018;3600;(7388)
7725844340;2019;3600;32909
7725844340;2018;3600;26584
7725845777;2019;3600;64933
7725845777;2018;3600;45080
7725850858;2019;3600;87618
7725850858;2018;3600;85832
7726005918;2019;3600;177010
7726005918;2018;3600;150539
7726037300;2019;3600;1313363
7726037300;2018;3600;1369793
7726038952;2019;3600;166522
7726038952;2018;3600;149387
7726053855;2019;3600;812634
7726053855;2018;3600;772396
7726184777;2019;3600;3739
7726184777;2018;3600;1399
7726240460;2019;3600;(8484)
7726240460;2018;3600;10036
7726251575;2019;3600;40790
7726251575;2018;3600;42555
7726266317;2019;3600;78590
7726266317;2018;3600;2712
7726287282;2019;3600;16691
7726287282;2018;3600;16683
7726288688;2019;3600;42266
7726288688;2018;3600;29657
7726290542;2019;3600;20859
7726290542;2018;3600;11647
7726291497;2019;3600;949191
7726291497;2018;3600;649585
7726292469;2019;3600;201996
7726292469;2018;3600;162583
7726301755;2019;3600;(4591)
7726301755;2018;3600;(501)
7726306383;2019;3600;3041
7726306383;2018;3600;1445
7726307154;2019;3600;70964
7726307154;2018;3600;61898
7726334528;2019;3600;994086
7726334528;2018;3600;861996
7726336860;2019;3600;14229
7726336860;2018;3600;15996
7726339501;2019;3600;3027
7726339501;2018;3600;999
7726346643;2019;3600;43196
7726346643;2018;3600;8215
7726356867;2019;3600;(42183)
7726356867;2018;3600;4168
7726358261;2019;3600;118797
7726358261;2018;3600;49304
7726362290;2019;3600;47511
7726362290;2018;3600;2558
7726371311;2019;3600;645964
7726371311;2018;3600;900612
7726375651;2019;3600;27140
7726375651;2018;3600;19999
7726378860;2019;3600;9102
7726378860;2018;3600;3389
7726379920;2019;3600;-
7726379920;2018;3600;-
7726380098;2019;3600;6474
7726380098;2018;3600;5889
7726383028;2019;3600;178871
7726383028;2018;3600;131117
7726386318;2019;3600;371277
7726386318;2018;3600;42224
7726386533;2019;3600;32001
7726386533;2018;3600;27020
7726390113;2019;3600;(9378)
7726390113;2018;3600;(8159)
7726394478;2019;3600;(4815673)
7726394478;2018;3600;(3325662)
7726396059;2019;3600;7433
7726396059;2018;3600;10881
7726396281;2019;3600;(124897)
7726396281;2018;3600;82168
7726401710;2019;3600;68
7726401710;2018;3600;27
7726404750;2019;3600;15382
7726404750;2018;3600;12645
7726407254;2019;3600;38447
7726407254;2018;3600;38520
7726410017;2019;3600;2746
7726410017;2018;3600;885
7726411081;2019;3600;1370
7726411081;2018;3600;(266)
7726412092;2019;3600;1303
7726412092;2018;3600;588
7726414438;2019;3600;1458
7726414438;2018;3600;566
7726414773;2019;3600;15166
7726414773;2018;3600;40595
7726415248;2019;3600;-
7726415248;2018;3600;-
7726434025;2019;3600;835
7726434025;2018;3600;10
7726437259;2019;3600;3069
7726437259;2018;3600;(347)
7726439880;2019;3600;22621
7726439880;2018;3600;1162
7726442393;2019;3600;1281
7726442393;2018;3600;-
7726445034;2019;3600;453
7726445034;2018;3600;-
7726448638;2019;3600;621
7726448638;2018;3600;-
7726501881;2019;3600;39990
7726501881;2018;3600;38793
7726502557;2019;3600;17564
7726502557;2018;3600;14419
7726514619;2019;3600;5289
7726514619;2018;3600;4068
7726519590;2019;3600;180266
7726519590;2018;3600;79766
7726531290;2019;3600;237504
7726531290;2018;3600;190357
7726540841;2019;3600;45704
7726540841;2018;3600;26063
7726551882;2019;3600;1026
7726551882;2018;3600;98
7726554259;2019;3600;2101
7726554259;2018;3600;1986
7726565363;2019;3600;67900
7726565363;2018;3600;39583
7726566487;2019;3600;82533
7726566487;2018;3600;81646
7726578940;2019;3600;(38163)
7726578940;2018;3600;(45)
7726590962;2019;3600;179428
7726590962;2018;3600;135396
7726593280;2019;3600;93422
7726593280;2018;3600;79467
7726602103;2019;3600;103989
7726602103;2018;3600;77926
7726604132;2019;3600;295418
7726604132;2018;3600;255139
7726604816;2019;3600;1962979
7726604816;2018;3600;728911
7726611884;2019;3600;26417
7726611884;2018;3600;14617
7726623978;2019;3600;57151
7726623978;2018;3600;33723
7726624805;2019;3600;14989
7726624805;2018;3600;9165
7726631457;2019;3600;5226
7726631457;2018;3600;3106
7726643205;2019;3600;325678
7726643205;2018;3600;322402
7726644826;2019;3600;777302
7726644826;2018;3600;673598
7726652231;2019;3600;(46439)
7726652231;2018;3600;72828
7726658635;2019;3600;17450
7726658635;2018;3600;14544
7726664251;2019;3600;3021
7726664251;2018;3600;(225)
7726665079;2019;3600;33451
7726665079;2018;3600;38109
7726665801;2019;3600;46742
7726665801;2018;3600;21750
7726666499;2019;3600;170
7726666499;2018;3600;577
7726671234;2019;3600;567415
7726671234;2018;3600;474559
7726677268;2019;3600;254517
7726677268;2018;3600;193304
7726677846;2019;3600;686
7726677846;2018;3600;1069
7726688541;2019;3600;2303
7726688541;2018;3600;688
7726690220;2019;3600;5865
7726690220;2018;3600;7458
7726690318;2019;3600;183269
7726690318;2018;3600;188826
7726691417;2019;3600;308917
7726691417;2018;3600;290047
7726693157;2019;3600;1391
7726693157;2018;3600;1056
7726700284;2019;3600;4753
7726700284;2018;3600;4171
7726702524;2019;3600;1756
7726702524;2018;3600;1627
7726722626;2019;3600;24904
7726722626;2018;3600;14500
7726726765;2019;3600;3798
7726726765;2018;3600;2180
7726727504;2019;3600;162442
7726727504;2018;3600;119702
7726733699;2019;3600;8616
7726733699;2018;3600;2561
7726736160;2019;3600;(67431)
7726736160;2018;3600;(55853)
7726740054;2019;3600;3523
7726740054;2018;3600;2783
7726745422;2019;3600;124562
7726745422;2018;3600;92385
7726758220;2019;3600;9749
7726758220;2018;3600;9653
7726763929;2019;3600;56615
7726763929;2018;3600;49562
7727021870;2019;3600;112711
7727021870;2018;3600;80666
7727048336;2019;3600;39020
7727048336;2018;3600;95155
7727049121;2019;3600;22440
7727049121;2018;3600;7429
7727055478;2019;3600;22087
7727055478;2018;3600;21149
7727056785;2019;3600;287
7727056785;2018;3600;277
7727107856;2019;3600;228958
7727107856;2018;3600;174716
7727111563;2019;3600;435
7727111563;2018;3600;257
7727120857;2019;3600;16176
7727120857;2018;3600;16063
7727146647;2019;3600;662539
7727146647;2018;3600;633733
7727146767;2019;3600;138462
7727146767;2018;3600;122392
7727163988;2019;3600;(104768)
7727163988;2018;3600;139240
7727173908;2019;3600;632087
7727173908;2018;3600;718907
7727180750;2019;3600;(114706)
7727180750;2018;3600;(160008)
7727218041;2019;3600;1248263
7727218041;2018;3600;1123552
7727224052;2019;3600;26898
7727224052;2018;3600;12778
7727237735;2019;3600;(110226)
7727237735;2018;3600;(39421)
7727239838;2019;3600;11993
7727239838;2018;3600;12890
7727246514;2019;3600;1423
7727246514;2018;3600;2342
7727253977;2019;3600;21697
7727253977;2018;3600;14021
7727283770;2019;3600;1329
7727283770;2018;3600;2677
7727286309;2019;3600;15224
7727286309;2018;3600;8172
7727294518;2019;3600;(2564)
7727294518;2018;3600;36
7727296184;2019;3600;217
7727296184;2018;3600;132
7727298505;2019;3600;49938
7727298505;2018;3600;40647
7727298576;2019;3600;667
7727298576;2018;3600;390
7727303360;2019;3600;86767
7727303360;2018;3600;10421
7727303917;2019;3600;64479
7727303917;2018;3600;55636
7727309901;2019;3600;16001
7727309901;2018;3600;13538
7727310262;2019;3600;188
7727310262;2018;3600;124
7727311883;2019;3600;23672
7727311883;2018;3600;9778
7727317973;2019;3600;9020
7727317973;2018;3600;3395
7727321539;2019;3600;5183
7727321539;2018;3600;3119
7727334810;2019;3600;2675
7727334810;2018;3600;2417
7727336165;2019;3600;4652
7727336165;2018;3600;1266
7727337874;2019;3600;3860
7727337874;2018;3600;1488
7727338317;2019;3600;(201)
7727338317;2018;3600;(96)
7727366949;2019;3600;3024
7727366949;2018;3600;2683
7727374731;2019;3600;722
7727374731;2018;3600;181
7727395481;2019;3600;218
7727395481;2018;3600;(1)
7727403358;2019;3600;3479
7727403358;2018;3600;-
7727415794;2019;3600;2144
7727415794;2018;3600;-
7727415868;2019;3600;(3)
7727415868;2018;3600;-
7727498416;2019;3600;15521
7727498416;2018;3600;11152
7727498871;2019;3600;16607
7727498871;2018;3600;5453
7727499152;2019;3600;14225
7727499152;2018;3600;9236
7727507861;2019;3600;27648
7727507861;2018;3600;34936
7727522027;2019;3600;6115
7727522027;2018;3600;5245
7727533413;2019;3600;69784
7727533413;2018;3600;65877
7727585323;2019;3600;53390
7727585323;2018;3600;26502
7727594448;2019;3600;126148
7727594448;2018;3600;102530
7727600130;2019;3600;68519
7727600130;2018;3600;115503
7727606975;2019;3600;28166
7727606975;2018;3600;27934
7727609052;2019;3600;3232
7727609052;2018;3600;1885
7727613771;2019;3600;522795
7727613771;2018;3600;521431
7727627767;2019;3600;162225
7727627767;2018;3600;122646
7727628231;2019;3600;3467
7727628231;2018;3600;5758
7727641296;2019;3600;12254
7727641296;2018;3600;13458
7727643695;2019;3600;166854
7727643695;2018;3600;155055
7727651760;2019;3600;46441
7727651760;2018;3600;14727
7727656052;2019;3600;16092
7727656052;2018;3600;12075
7727660210;2019;3600;69329
7727660210;2018;3600;75232
7727662722;2019;3600;582339
7727662722;2018;3600;839140
7727664335;2019;3600;3986
7727664335;2018;3600;(219)
7727682221;2019;3600;1980
7727682221;2018;3600;2696
7727687727;2019;3600;61947
7727687727;2018;3600;61478
7727694065;2019;3600;42281
7727694065;2018;3600;50371
7727695213;2019;3600;125356
7727695213;2018;3600;128647
7727701925;2019;3600;6545
7727701925;2018;3600;2037
7727707155;2019;3600;102638
7727707155;2018;3600;51515
7727713286;2019;3600;120828
7727713286;2018;3600;85578
7727724175;2019;3600;8755
7727724175;2018;3600;22746
7727728660;2019;3600;14032
7727728660;2018;3600;13075
7727733814;2019;3600;10302
7727733814;2018;3600;6404
7727733860;2019;3600;1316591
7727733860;2018;3600;(1908740)
7727746108;2019;3600;16064
7727746108;2018;3600;31188
7727751059;2019;3600;16101
7727751059;2018;3600;24347
7727761530;2019;3600;45043
7727761530;2018;3600;18152
7727766979;2019;3600;6843
7727766979;2018;3600;4194
7727772891;2019;3600;22092
7727772891;2018;3600;2678
7727776920;2019;3600;50464
7727776920;2018;3600;48778
7727780130;2019;3600;526
7727780130;2018;3600;(1)
7727782755;2019;3600;252
7727782755;2018;3600;609
7727785467;2019;3600;260261
7727785467;2018;3600;143654
7727789038;2019;3600;11431
7727789038;2018;3600;323
7727791189;2019;3600;3727
7727791189;2018;3600;322
7727792143;2019;3600;118889
7727792143;2018;3600;82522
7727796050;2019;3600;73606
7727796050;2018;3600;55044
7727819116;2019;3600;277
7727819116;2018;3600;1477
7727827614;2019;3600;9073
7727827614;2018;3600;3932
7727836778;2019;3600;98199
7727836778;2018;3600;97860
7727840502;2019;3600;266357
7727840502;2018;3600;308515
7727846166;2019;3600;1999
7727846166;2018;3600;1790
7728029110;2019;3600;102465897
7728029110;2018;3600;149874003
7728037545;2019;3600;3675911
7728037545;2018;3600;2932060
7728040160;2019;3600;70848
7728040160;2018;3600;61766
7728040516;2019;3600;27239
7728040516;2018;3600;18980
7728047991;2019;3600;6925
7728047991;2018;3600;6360
7728048794;2019;3600;1263749
7728048794;2018;3600;1094405
7728095201;2019;3600;600589
7728095201;2018;3600;365889
7728142525;2019;3600;598946
7728142525;2018;3600;522042
7728147957;2019;3600;22759
7728147957;2018;3600;22289
7728176348;2019;3600;4762
7728176348;2018;3600;2650
7728179740;2019;3600;282942
7728179740;2018;3600;280910
7728180986;2019;3600;3267
7728180986;2018;3600;4189
7728181563;2019;3600;580459
7728181563;2018;3600;547213
7728182510;2019;3600;8529
7728182510;2018;3600;9690
7728183747;2019;3600;81431
7728183747;2018;3600;75604
7728189749;2019;3600;1962
7728189749;2018;3600;1947
7728194347;2019;3600;22836
7728194347;2018;3600;8845
7728207973;2019;3600;9503
7728207973;2018;3600;7786
7728222072;2019;3600;6170
7728222072;2018;3600;5676
7728224753;2019;3600;1134
7728224753;2018;3600;1367
7728226743;2019;3600;1960
7728226743;2018;3600;995
7728243812;2019;3600;66236
7728243812;2018;3600;59966
7728265887;2019;3600;14887
7728265887;2018;3600;37480
7728285139;2019;3600;18512
7728285139;2018;3600;22977
7728290467;2019;3600;140463
7728290467;2018;3600;135355
7728294020;2019;3600;8924
7728294020;2018;3600;6995
7728296652;2019;3600;43732
7728296652;2018;3600;10422
7728303028;2019;3600;197243
7728303028;2018;3600;245639
7728309630;2019;3600;55858
7728309630;2018;3600;54417
7728312689;2019;3600;747628
7728312689;2018;3600;720856
7728313019;2019;3600;400108
7728313019;2018;3600;337395
7728313890;2019;3600;54166
7728313890;2018;3600;31387
7728314862;2019;3600;3033
7728314862;2018;3600;984
7728319846;2019;3600;24638
7728319846;2018;3600;23473
7728325085;2019;3600;238578
7728325085;2018;3600;231378
7728327406;2019;3600;2644
7728327406;2018;3600;1218
7728328008;2019;3600;13000
7728328008;2018;3600;12061
7728329467;2019;3600;847
7728329467;2018;3600;1094
7728331730;2019;3600;10242
7728331730;2018;3600;7648
7728335326;2019;3600;(3115)
7728335326;2018;3600;5969
7728339602;2019;3600;-
7728339602;2018;3600;-
7728341859;2019;3600;(55)
7728341859;2018;3600;1608
7728345758;2019;3600;6500
7728345758;2018;3600;3216
7728348389;2019;3600;9322
7728348389;2018;3600;6481
7728349960;2019;3600;1705352
7728349960;2018;3600;1856852
7728355058;2019;3600;26366
7728355058;2018;3600;13673
7728361647;2019;3600;23492
7728361647;2018;3600;7584
7728368522;2019;3600;65
7728368522;2018;3600;44
7728384838;2019;3600;(78)
7728384838;2018;3600;(97)
7728385077;2019;3600;1028
7728385077;2018;3600;1001
7728386296;2019;3600;12974
7728386296;2018;3600;10553
7728391345;2019;3600;240
7728391345;2018;3600;193
7728396030;2019;3600;543
7728396030;2018;3600;453
7728396625;2019;3600;3623
7728396625;2018;3600;1296
7728399707;2019;3600;583
7728399707;2018;3600;20
7728399986;2019;3600;15889
7728399986;2018;3600;2597
7728402445;2019;3600;1213
7728402445;2018;3600;3552
7728425146;2019;3600;489
7728425146;2018;3600;62
7728436589;2019;3600;3847
7728436589;2018;3600;964
7728436684;2019;3600;(20621)
7728436684;2018;3600;(2639)
7728441684;2019;3600;135509
7728441684;2018;3600;4
7728443699;2019;3600;3710
7728443699;2018;3600;(14)
7728446019;2019;3600;11265
7728446019;2018;3600;2090
7728446770;2019;3600;19814
7728446770;2018;3600;618
7728447816;2019;3600;3699
7728447816;2018;3600;379
7728453190;2019;3600;1837
7728453190;2018;3600;(1)
7728463857;2019;3600;4575
7728463857;2018;3600;-
7728480002;2019;3600;(385)
7728480002;2018;3600;-
7728482828;2019;3600;9020
7728482828;2018;3600;-
7728518506;2019;3600;38061
7728518506;2018;3600;40080
7728534628;2019;3600;63635
7728534628;2018;3600;42355
7728539263;2019;3600;1085
7728539263;2018;3600;1819
7728547440;2019;3600;20825
7728547440;2018;3600;1705
7728549952;2019;3600;(210566)
7728549952;2018;3600;65615
7728565182;2019;3600;47862
7728565182;2018;3600;86728
7728567951;2019;3600;22207
7728567951;2018;3600;18628
7728571563;2019;3600;1408263
7728571563;2018;3600;1806673
7728572905;2019;3600;25122
7728572905;2018;3600;19281
7728577170;2019;3600;9309
7728577170;2018;3600;5931
7728587644;2019;3600;26251
7728587644;2018;3600;23211
7728589306;2019;3600;10112
7728589306;2018;3600;6826
7728597459;2019;3600;42863
7728597459;2018;3600;49989
7728607442;2019;3600;257243
7728607442;2018;3600;229435
7728609697;2019;3600;253151
7728609697;2018;3600;218241
7728611495;2019;3600;104569
7728611495;2018;3600;99112
7728616951;2019;3600;25360
7728616951;2018;3600;24441
7728621567;2019;3600;28909
7728621567;2018;3600;110846
7728632223;2019;3600;51681
7728632223;2018;3600;44136
7728636669;2019;3600;52351
7728636669;2018;3600;51473
7728639099;2019;3600;1441
7728639099;2018;3600;1430
7728642750;2019;3600;23808
7728642750;2018;3600;20918
7728644821;2019;3600;635262
7728644821;2018;3600;486028
7728654019;2019;3600;(570)
7728654019;2018;3600;15119
7728658430;2019;3600;545298
7728658430;2018;3600;421526
7728662669;2019;3600;484215398
7728662669;2018;3600;354051562
7728678299;2019;3600;2317
7728678299;2018;3600;2109
7728692374;2019;3600;21059
7728692374;2018;3600;19616
7728715984;2019;3600;54191
7728715984;2018;3600;51196
7728727482;2019;3600;29268
7728727482;2018;3600;15814
7728731552;2019;3600;723836
7728731552;2018;3600;869879
7728732370;2019;3600;147883
7728732370;2018;3600;141982
7728732852;2019;3600;128246
7728732852;2018;3600;126434
7728734056;2019;3600;1944
7728734056;2018;3600;1840
7728750604;2019;3600;19078
7728750604;2018;3600;16580
7728751608;2019;3600;20407
7728751608;2018;3600;16076
7728752746;2019;3600;5340
7728752746;2018;3600;2779
7728757800;2019;3600;43462
7728757800;2018;3600;20674
7728758434;2019;3600;615
7728758434;2018;3600;-
7728760803;2019;3600;(5186)
7728760803;2018;3600;22307
7728761691;2019;3600;13094
7728761691;2018;3600;6591
7728761758;2019;3600;298504
7728761758;2018;3600;320103
7728776673;2019;3600;63245
7728776673;2018;3600;40426
7728778127;2019;3600;62023
7728778127;2018;3600;35555
7728778215;2019;3600;201808
7728778215;2018;3600;30243
7728787805;2019;3600;8979
7728787805;2018;3600;8206
7728793823;2019;3600;10827
7728793823;2018;3600;23639
7728801312;2019;3600;71012
7728801312;2018;3600;41615
7728811007;2019;3600;1609
7728811007;2018;3600;526
7728812900;2019;3600;64990
7728812900;2018;3600;60705
7728822954;2019;3600;109
7728822954;2018;3600;41
7728824398;2019;3600;497147
7728824398;2018;3600;497147
7728830200;2019;3600;1893
7728830200;2018;3600;3179
7728839820;2019;3600;(9644)
7728839820;2018;3600;(8325)
7728843009;2019;3600;867
7728843009;2018;3600;1530
7728845983;2019;3600;1068
7728845983;2018;3600;783
7728855237;2019;3600;309
7728855237;2018;3600;(4161)
7728855822;2019;3600;1779
7728855822;2018;3600;1170
7728859979;2019;3600;74422
7728859979;2018;3600;71892
7728860075;2019;3600;1770
7728860075;2018;3600;3133
7728860124;2019;3600;6368
7728860124;2018;3600;4333
7728861791;2019;3600;51938
7728861791;2018;3600;38
7728869416;2019;3600;60218
7728869416;2018;3600;65166
7728870154;2019;3600;94
7728870154;2018;3600;11491
7728896265;2019;3600;29244
7728896265;2018;3600;23143
7728896360;2019;3600;10218
7728896360;2018;3600;10517
7728897734;2019;3600;13361
7728897734;2018;3600;9576
7728899844;2019;3600;68021
7728899844;2018;3600;81480
7729005874;2019;3600;-
7729005874;2018;3600;-
7729012173;2019;3600;848995
7729012173;2018;3600;748111
7729030937;2019;3600;41843
7729030937;2018;3600;41209
7729036880;2019;3600;7786
7729036880;2018;3600;2789
7729040614;2019;3600;52017
7729040614;2018;3600;48627
7729055402;2019;3600;751556
7729055402;2018;3600;127919
7729058675;2019;3600;4697424
7729058675;2018;3600;3757680
7729076392;2019;3600;43643
7729076392;2018;3600;49653
7729090894;2019;3600;9357
7729090894;2018;3600;6412
7729108750;2019;3600;756538
7729108750;2018;3600;668975
7729109714;2019;3600;202460
7729109714;2018;3600;184323
7729143289;2019;3600;1709
7729143289;2018;3600;1752
7729152149;2019;3600;614670
7729152149;2018;3600;571468
7729328949;2019;3600;231444
7729328949;2018;3600;243041
7729332695;2019;3600;10339
7729332695;2018;3600;9673
7729347236;2019;3600;62376
7729347236;2018;3600;67402
7729349723;2019;3600;42927
7729349723;2018;3600;49773
7729350207;2019;3600;801931
7729350207;2018;3600;544770
7729356079;2019;3600;(5160)
7729356079;2018;3600;(3532)
7729366648;2019;3600;18644
7729366648;2018;3600;11388
7729370789;2019;3600;442300
7729370789;2018;3600;403648
7729376075;2019;3600;1055599
7729376075;2018;3600;995000
7729376163;2019;3600;8762
7729376163;2018;3600;8746
7729378178;2019;3600;45224
7729378178;2018;3600;36717
7729380346;2019;3600;51670
7729380346;2018;3600;48215
7729387775;2019;3600;25032
7729387775;2018;3600;16138
7729388842;2019;3600;81032
7729388842;2018;3600;62853
7729394765;2019;3600;90427
7729394765;2018;3600;104507
7729395783;2019;3600;(2379)
7729395783;2018;3600;(3766)
7729403949;2019;3600;463029
7729403949;2018;3600;412322
7729407630;2019;3600;1690910
7729407630;2018;3600;1358952
7729407742;2019;3600;67125
7729407742;2018;3600;68680
7729415574;2019;3600;1244
7729415574;2018;3600;1715
7729418487;2019;3600;661599
7729418487;2018;3600;752958
7729418511;2019;3600;2140356
7729418511;2018;3600;1839315
7729423342;2019;3600;21486
7729423342;2018;3600;10266
7729424307;2019;3600;7394
7729424307;2018;3600;7170
7729443540;2019;3600;6487
7729443540;2018;3600;(3048)
7729444487;2019;3600;12531
7729444487;2018;3600;8115
7729448330;2019;3600;2627
7729448330;2018;3600;268
7729455224;2019;3600;3090
7729455224;2018;3600;2897
7729460062;2019;3600;2851
7729460062;2018;3600;1037
7729463320;2019;3600;9351
7729463320;2018;3600;5431
7729480083;2019;3600;363532
7729480083;2018;3600;534940
7729481489;2019;3600;435145
7729481489;2018;3600;375086
7729495065;2019;3600;1733
7729495065;2018;3600;315
7729497129;2019;3600;4056
7729497129;2018;3600;1359
7729508123;2019;3600;2608
7729508123;2018;3600;2494
7729511888;2019;3600;2747
7729511888;2018;3600;1555
7729526450;2019;3600;53453
7729526450;2018;3600;53415
7729532895;2019;3600;53446
7729532895;2018;3600;34669
7729536152;2019;3600;204796
7729536152;2018;3600;125307
7729537357;2019;3600;80568
7729537357;2018;3600;73257
7729538368;2019;3600;17419
7729538368;2018;3600;11495
7729543939;2019;3600;(50955)
7729543939;2018;3600;(60285)
7729545238;2019;3600;900676
7729545238;2018;3600;656885
7729555564;2019;3600;76931
7729555564;2018;3600;51319
7729557233;2019;3600;34342
7729557233;2018;3600;27660
7729564914;2019;3600;174168
7729564914;2018;3600;256143
7729569670;2019;3600;29090
7729569670;2018;3600;25665
7729572337;2019;3600;63076
7729572337;2018;3600;53389
7729583071;2019;3600;255923
7729583071;2018;3600;36428
7729589570;2019;3600;2020570
7729589570;2018;3600;1808434
7729592534;2019;3600;86389
7729592534;2018;3600;68467
7729598896;2019;3600;80376
7729598896;2018;3600;91556
7729604765;2019;3600;1886
7729604765;2018;3600;1617
7729605840;2019;3600;3717
7729605840;2018;3600;(386)
7729606561;2019;3600;30693
7729606561;2018;3600;24554
7729609724;2019;3600;252152
7729609724;2018;3600;217060
7729614153;2019;3600;53928
7729614153;2018;3600;31176
7729628928;2019;3600;162485
7729628928;2018;3600;8013
7729633318;2019;3600;31163
7729633318;2018;3600;14536
7729634223;2019;3600;24442
7729634223;2018;3600;14440
7729641894;2019;3600;277
7729641894;2018;3600;163
7729642954;2019;3600;11126
7729642954;2018;3600;(39786)
7729644246;2019;3600;470400
7729644246;2018;3600;124043
7729644373;2019;3600;923
7729644373;2018;3600;446
7729646148;2019;3600;3090515
7729646148;2018;3600;2778422
7729652455;2019;3600;340542
7729652455;2018;3600;1230
7729653032;2019;3600;55947
7729653032;2018;3600;49356
7729653297;2019;3600;1758
7729653297;2018;3600;1048
7729656731;2019;3600;1182760
7729656731;2018;3600;1073372
7729661900;2019;3600;23543
7729661900;2018;3600;18380
7729670750;2019;3600;146023
7729670750;2018;3600;103258
7729674579;2019;3600;134107
7729674579;2018;3600;133193
7729677146;2019;3600;4683
7729677146;2018;3600;2631
7729681488;2019;3600;1392307
7729681488;2018;3600;1323755
7729681921;2019;3600;1638
7729681921;2018;3600;(3479)
7729682241;2019;3600;1518
7729682241;2018;3600;254
7729685316;2019;3600;15087
7729685316;2018;3600;11688
7729685524;2019;3600;1903
7729685524;2018;3600;2137
7729698690;2019;3600;3160575
7729698690;2018;3600;4229231
7729703928;2019;3600;11447
7729703928;2018;3600;13209
7729706566;2019;3600;35985
7729706566;2018;3600;34595
7729715680;2019;3600;3948
7729715680;2018;3600;2879
7729717511;2019;3600;178214
7729717511;2018;3600;41135
7729728288;2019;3600;4272
7729728288;2018;3600;(985)
7729741112;2019;3600;5528
7729741112;2018;3600;2759
7729742317;2019;3600;95310
7729742317;2018;3600;13356
7729744770;2019;3600;16389
7729744770;2018;3600;13448
7729758797;2019;3600;4123
7729758797;2018;3600;3747
7729761856;2019;3600;(8265)
