inn;avg_staff_qty
7205017960;15
6731063896;4
3811089164;1
7205017992;15
3811081126;6
4205129796;6
7205017576;4
7205017791;2
1326212309;11
7703400140;0
1326211979;172
6730018851;7
6731041444;6
6731032545;9
6208011027;3
1326212299;4
0411137629;2
4345269480;1
6168019330;6
6652017008;16
3906082985;3
3525182420;4
7449102201;5
5753020654;4
3123433680;1
6950041662;3
2304068808;20
5503149937;1
6950041609;11
3025016960;10
7724338630;4
6318008725;12
7724338446;2
3706022932;64
2901290740;7
5501150849;2
5822003959;32
7810388779;24
7702392168;36
6724000694;5
2636208946;1
6680005999;7
7404066472;4
0546021918;75
7729671842;9
5029228624;91
0546021869;17
8602284308;3
2723072515;41
5002005229;17
3123433673;2
9723043228;4
2130198669;3
1655399606;0
7715824383;14
5008051503;10
7716899720;1
5406986947;2
7726424130;2
6452132765;13
4826134608;3
7017190747;1
5047038802;3
4317006866;4
7458002997;5
4312143964;2
5047106450;6
5008051528;19
1001144014;5
1001144230;5
0814157160;13
3314006390;749
3304016583;3
5034027835;5
5034027465;13
3304016953;17
6732140504;4
7326054974;1
7448200679;3
5902041822;1
1410008157;11
2464134600;15
7802612392;1
2311231205;6
7708310852;3
1102071080;32
8603226771;1
5403027621;7
4824058550;2
5050130526;14
4826084403;8
7709911782;36
1102071010;42
5260438740;9
4825090404;10
4826083431;11
4824058743;3
9701064464;188
2221200121;4
4824058655;1
1102071450;62
4825090066;3
4826084001;50
4823054961;3
3812081979;33
7801562290;36
3812082228;2
7814520788;9
5614058185;9
4703148625;1
4823040214;10
1435317580;4
5261073475;125
4205037175;11
4823055490;15
4825089423;9
4209015983;5
7724401560;3
4205001919;81
7720370640;9
4207044234;5
4210002650;39
9729058485;5
5406630718;2
7724459031;4
0201014300;1
3015114302;1
4209006361;5
6317130338;1
6950223535;4
5047217110;4
7455033958;9
7814745534;1
7725498851;378
6316249877;1
1326252566;2
7727396742;1
7839424564;3
7816684693;11
7813623950;4
4818001690;3
9701123790;3
7203461881;1
6671395076;8
6335010121;4
7811463860;6
5237000317;42
4214026109;78
5209002295;39
5237001984;15
5235003143;45
4214024937;46
5235000047;156
5237000282;12
5237002307;55
5235003778;77
5408152658;19
4214024990;14
5228006922;70
5948001710;727
0275068571;6
7743541323;153
6901090850;34
0276121228;4
0536011928;51
7842514627;8
6321339653;1
5507246113;131
0218004740;5
5906996728;32
4307017509;9
3849034534;1
5404505937;3
0326520904;1
3017058237;15
1435016061;12
7810151586;11
7453159916;11
3017058170;50
4501168555;6
4028049726;2
2901176814;24
7447073139;24
3702635110;3
7453174382;32
2349024230;30
5047106153;2
7839320068;36
4028049839;8
7604263936;1
6168072983;1
7717787810;0
7729775344;61
0323375977;1
7743930506;42
1841042650;1
5304004574;34
2721129780;2
5636004289;12
7107531335;41
7724765624;3
2902047410;1
0257007128;2
4824046554;1
3666063979;14
7812000342;19
1650226367;3
5408309362;1
8911029591;0
7806528399;1
3662205051;1
3811180624;3
3702733283;1
7841428051;2
7813474659;146
7806470491;3
5501218913;4
2317041240;0
0542027891;126
7735602879;1
7705895868;4
2635830872;1
1101064877;7
1101064764;66
0271009247;413
5045043765;11
2721193507;0
2721193578;4
1658111791;55
3444190711;1
5029137991;1
6319002050;420
7733265931;5
2115005619;4
1840051588;0
5919026090;1
6676004551;1
4101173462;42
1003017188;0
4727002914;18
7536156475;1
6234152659;25
7839397906;2
7806146745;2
7806147114;13
1121010196;13
7709530593;12
7451286651;4
6165126670;2
1103042540;2
0264061905;15
7451287214;2
2901264281;2
5009102768;10
6229079354;64
2450019510;0
3801130543;11
1612008801;7
7728196760;13
0245019295;33
3706022153;1
2450019277;12
2464117595;6
4401028402;27
5903113300;91
1215187022;8
3702102016;5
0276901595;5
6165192143;4
2309144675;37
5105096193;1
5102046444;2
5043053790;9
3257027401;12
7706417470;2
8603214134;2
4401018041;1
4338005239;31
4348029366;7
4421003389;5
4345017789;12
4441003757;40
4442001777;17
5904154067;156
3663086400;12
5020073609;5
2309137011;13
3917509500;1
5753008336;3
1840018238;11
4404004791;49
1839005756;2
7715023993;17
6234016818;3
6234016303;19
2907015370;4
0107030801;7
7725317569;12
6658436206;37
8601057694;1
2635822110;2
2463101659;3
3023005811;13
6915014176;4
6165182917;13
7723656527;4
7709284676;8
0277134406;15
0277134389;7
7810456732;1
0277134413;0
5404504820;10
5521900105;8
5408307196;5
4703045250;8
7728339610;30
7706437959;2
5262337265;3
9102210998;2
2703089895;3
3123387995;7
1435308360;1
6234157431;1
7806238298;12
7730203630;1
7706572517;63
1120004513;28
7702458690;3
3711048157;2
5047218940;1
9725000702;0
3662270519;17
7536173819;2
6168105283;104
6450105004;25
7714436412;5
9718123630;0
3123447482;45
4205376072;1
5506173960;1
4217192256;1
2722124048;1
6155080169;5
3702210653;2
3023021620;43
5190078763;1
3663120530;2
7743156152;10
5260082710;439
7735533632;8
1326204675;3
5260069211;4
5260069067;9
4909088095;227
4909093803;13
6604027084;0
3444186761;5
2536314595;11
5032302028;3
7107001602;9
7106029852;2
2411016836;114
7106019565;42
7102000556;22
7106050036;3
4345182380;7
7714674590;0
7106022952;1
7106034926;70
0562073335;16
5007055953;16
4214029942;5
6317085251;25
0562073166;4
1435204629;11
7720622632;5
6670170834;172
6670170224;65
0814068174;51
5022068428;6
3435800544;130
3435900838;15
3435052433;0
2466211265;12
3446034475;29
7719608506;298
6231037506;97
7728203979;10
2308148701;5
7723381110;13
2440007924;13
2537066049;22
5256146061;3
1001303923;1
2603000276;3
2607003790;1
0554001129;5
3303035720;33
7814298357;0
7801296521;5
2635215429;5
9102201200;87
6678066955;2
7838046743;2
7415092749;2
3461058569;18
9108112570;1
2312237104;12
7814298318;20
2722052259;29
2703087464;2
3801134241;3
9104007127;5
7104070037;1
7203366589;15
3906976990;7
7415092770;1
7725731191;2
6672174376;14
6672175034;39
4715012178;28
3701049440;1
2312236478;17
3662219209;2
5260418737;1
7816308321;4
5029205458;86
4345430523;5
7718286045;3
7721381852;9
6163143849;5
3123376591;5
7727274494;3
1435292865;1
7804191171;32
7731171822;5
3906956217;8
1701055634;10
7811178728;1
1655323075;10
2721142830;111
3207007590;16
3528240302;1
2464211608;16
2537065976;1
3207008675;28
2721143009;14
2813008183;1
5406431624;22
2813008296;0
4632054664;0
4632054784;5
1660138448;22
3435123324;17
2462045289;8
6732115890;9
7801295373;4
6454084387;4
7104069899;5
5609178991;0
1658185151;1
6454084683;7
5402013062;1
7729484063;3
6319696457;47
1718002493;40
6321280368;442
6454084838;1
0916009410;1
1657204010;1
6454084450;53
7448141649;1
6321280664;3
7839463147;8
6950043596;53
0278179390;7
2411017117;28
7840414088;16
5001042718;42
3810051513;2
3810051190;2
5031077228;2
5246026696;5
7710953875;9
1101146760;4
2311165714;2
3702716263;1
2311165665;12
3525313697;63
8904073896;0
6504019386;1
2902057457;43
3665072314;91
3666171533;1
7715689487;2
8619010425;81
3661053261;2
8619006620;5
4011018783;9
4205357224;1
1435322485;1
2460228304;1
6439065446;20
4029043741;38
5260130762;83
7448134722;9
1213005245;38
7453130385;16
7718020260;8
1213005220;36
2543114156;5
3906906738;7
6382075359;2
2463109295;19
2463109312;2
1213005238;79
7453311913;5
6671354400;15
4345468090;40
7726635300;15
5445015177;2
7729665817;1
5446015050;11
6311141051;4
5190140429;3
1001267640;9
1213004178;53
8911027604;40
0268051457;209
2465086580;75
2302058152;0
5190140556;9
5903104698;6
2302058071;2
6685025815;39
6612020283;19
1207007276;21
7805544260;50
6153027040;7
6323068550;7
4632122346;1
0901050286;15
0901012795;16
7733657801;6
7422042139;10
7816466617;31
7728616951;15
6506908253;5
2720039799;2
0901049280;85
6506908327;8
0268051739;36
5618000027;2191
7805247162;13
6027010173;122
5436110152;5
7453251943;0
7017323595;17
2806005047;73
2815005340;25
7706667085;3
7715662252;12
2806004910;39
2806005030;101
2806005061;57
2721149949;5
3327119144;1
5018160597;1
1657136391;1
6234124595;4
7603058010;6
7717534457;45
5902244170;1
3702715816;15
5007088638;1
7810837128;12
1816005566;15
6027074353;7
1215177112;9
2308126592;9
7017010553;7
1903016540;8
4205136916;33
7021024090;5
7017259614;43
5320012607;39
5402462822;81
6234072308;8
3445122200;1
6234072298;4
3445122584;2
7017259276;31
7716695476;9
2703050263;0
7801010797;94
7811499270;6
5404275747;9
4205136747;5
7017005874;1
1435174357;19
7825678858;4
6829069750;12
6829069171;99
2308126426;5
4345364782;27
7717506594;29
5902806158;46
7804432853;49
6167073060;11
7415082331;10
6446012029;38
5503245214;75
5257140464;2
1513044051;1
2130126015;9
1701053130;2
2905007704;34
1435174340;1
2905007729;2
1435174607;8
6903044881;8
7702617213;4
5603017691;12
2626037410;10
5902183841;2832
5902815280;6
2018001672;12
7709994115;18
5402029954;13
3801142010;1
6234167535;16
6234167528;10
2801229413;0
7736294948;12
5252041406;4
5406972863;80
3518007184;0
7017421715;7
3435129580;1
5612166940;4
5239011900;2
2704025397;2
3663126324;2
4402008381;42
9729067200;1
3453003608;6
4205320217;3
7130030312;1
7701208190;579
3123378158;4
8603209374;5
2310178196;9
8620021750;7
7806530542;2
4909097276;1
7705466918;40
7412013570;3
7705466450;71
6674120224;19
7731634005;0
5404440655;23
6658356790;4
1435184228;169
5906057661;1
6674302560;3
7733263934;8
2723183913;1
7731302384;9
4205320190;7
2310189198;1
7702707812;67
1435184570;13
5040142875;3
9721007369;1
2635221119;4
7723459945;1
6619018371;7
7743164315;6
7451410394;31
9721007337;12
7536174940;1
7840054300;3
3525381680;58
3509011843;1
5906141916;5
7709959262;1
3128139636;1
0400010589;1
3915013427;3
7704482233;27
3801147875;1
5907043365;88
3525378567;4
2543097180;2
7415094633;4
3652011924;1
5403018313;7
4824067924;3
5902037030;21
7203474552;1
2723204458;2
5075038240;0
7806557760;1
2465193045;2
2721241380;41
7451440367;55
7728463857;3
7203474440;5
7722473136;3
0278948077;5
7708344925;1
7714965085;13
7704384853;1
4826129189;6
9715287485;4
6679104201;4
5406627232;6
7743186781;4
5903107890;0
7536136711;1
2521013700;13
4205266930;6
4205268133;0
4205268045;1
6166087871;1
6165182850;1
8602205391;102
4205267348;19
4501186339;7
2130173520;6
5817007073;4
3665126841;5
2411026560;1
7723451784;26
2347024467;2
7733288939;2
5024165829;3
2540221223;90
4401172318;11
6455066373;8
6439082240;40
5914027773;2
6162074180;6
3702168521;47
4704100908;2
6155068570;1
7722821513;11
5262295255;41
7720793236;4
0542035645;11
1655281570;0
7719864411;2
2629800887;6
3507309458;14
2724184518;1
6324045482;1
5030081768;1
2540044944;135
8617031892;1
4704011454;19
4704035825;12
7708730575;5
6228001789;59
6228050426;2
7727591768;4
7811486641;1
2540055801;4
6312085057;6
1832088601;0
2502034649;41
4826050436;11
7839441224;2
4826050570;23
2502034617;20
2502034695;6
2540014033;9
2540087761;24
7804456710;59
4826050450;9
3119007640;22
4401111629;10
5252024087;183
7819313591;1
2502035106;17
5252024231;11
2521010611;1
4401111435;9
6204006957;7
5031118611;11
4401167477;26
5260419314;1
6150091311;3
0277908307;1
7449127580;21
7720325012;5
1904005036;22
1841058385;3
7708275189;46
0238005943;15
5403011491;5
5504133520;1
1832054948;11
7743082052;8
5611082775;1
7707612191;164
6659219772;1
6501156352;60
6501157028;19
6501156659;285
1901078364;5
7701868359;24
7723659574;1
5012062265;1
2466137893;263
7839360180;6
6357041412;70
5321117899;3
2466138960;43
2466136890;56
2466137773;5
6376003959;2
6376012505;59
5321117994;9
6376017849;3
7424009497;2
5835129331;0
5050122282;1
7714430040;6
5405026662;6
4205371638;25
3906371024;99
7720310496;5
3334023228;38
3811043628;10
5405026704;19
7814736900;1
2466194330;44
3025016223;2
2223624775;5
6316210990;1
7802672377;1
1414005703;31
4703157651;0
2543074714;1
0275081928;1
8601055545;3
7811561137;11
6213010082;40
0218004003;0
6671396471;16
6676000469;1
1704000023;23
1435141464;4
2465029422;164
2465041557;2
1435141513;0
4825063961;1
2465050449;389
3316014679;5
1410005371;2
7804477935;2
5408242245;15
7805577530;181
7802777475;1
6659222341;61
7804516310;8
2704022685;8
7814585873;4
7810462126;2
1655275270;5
7536052451;92
7705411669;23
7710309950;102
7715021562;1
7735000722;70
5105095922;1
7729358573;7
1110002877;8
2901235072;0
1513039894;2
5028029922;7
5024134370;11
2636805727;354
4632174961;36
3662186183;3
3702693200;1
7603055690;11
6501168598;4
4401007201;7
2538152325;2
6510011265;3
6501168340;8
3702619238;26
0411123915;18
5609084119;6
7813385977;1
7107533685;9
5070002730;1
2310137070;2
7816358890;9
5917600047;2
3123091451;13
7118502223;116
4824053618;5
4825072814;4
2902058965;32
4825072860;23
7704132260;3
3525255572;17
7726531290;4
2457064350;6
5243025782;4
2516000664;406
5243025983;72
7717778439;8
7804527872;8
1006012646;5
6732070568;2
6167071546;4
1832116785;2
3664132909;6
0920000361;13
1660198648;0
0268069831;115
7017349642;2
5246044871;3
0268069849;1
7713176401;14
6319085899;9
2452028171;13
6451433689;4
1513040875;4
4813025295;81
2634809109;67
5053034098;36
5024135704;2
5319005080;0
7701994459;13
2634809099;14
5102046331;2
5027199640;0
7604242647;75
0107024212;6
7710499877;3
7725282500;4
5049022815;2
7452125752;1
9715208099;19
3711039018;8
3329082299;12
7801497066;5
3916012874;5
5250038207;4
0707016213;6
0562056210;21
7726602336;1
0707016083;3
0562056315;144
3915005680;1
3444073824;8
3446012104;160
7723672656;9
6167071786;4
6167071754;1
3812114776;3
6315004962;14
6950038300;33
6686068064;1
7603062264;0
5503138653;1
7706611100;3
9701002563;5
7708663079;12
7449052575;9
2461029069;4
5254489909;26
6452950168;11
6452950263;4
5263046597;5
7801109316;9
2536178215;1
3443128950;1
7825680511;1
7825432170;10
6423004021;8
0711059724;7
6314036320;9
1659025841;1
6317091150;53
1660053106;9
1660027219;7
7709687273;1
7810151339;29
5258096225;9
5024163490;1
5038120345;48
7604301691;0
7811604373;15
7203377615;2
4028061956;1
7718744440;5
7328088471;1
0326545056;4
7751018660;1
3666207420;18
7203377703;3
9110017500;1
4345406432;58
5040140331;8
7327002224;25
8603213388;1
6670265941;15
4501199306;5
2801087744;5
7726241658;14
3444200230;1
9102163610;1
5258119810;2
4705044910;27
3334000823;52
3818042510;1
9102163787;4
6829107170;32
5906116677;4
1655318195;4
5905294042;2
7733816233;11
5906116324;5
9103065574;1
5905294074;9
5905293786;1
5905292743;5
7104519153;24
7733816177;3
5906116211;91
3328483594;38
5906116412;26
3328483481;9
5906115899;1
4411003196;6
3460075755;1
2352018229;42
1660328664;1
6320035204;2
7716667101;116
1635006938;5
2723204835;1
6623130400;1
7722653629;195
2543137315;2
9701130710;7
7724470691;1
7743297499;0
6670481188;1
5009118831;1
1659198234;1
6350026976;0
3911017854;0
7813633267;1
5009118863;3
2273320483;2
3525228160;1
7715551986;1
2272005753;1
3525228554;8
7704031625;22
6449048601;1
9718079518;1
2310067513;47
2311050463;15
2310023812;16
2310052669;4
3441039222;10
0517011915;20
1832080151;5
7814351579;22
7721677063;5
3810046496;2
7703179072;13
7133027974;6
7453316566;9
7726414773;32
5047204231;3
9103086334;5
4632236086;99
3329091991;4
7722415021;1
2365027238;1
8709907643;36
6950207117;4
6166070980;48
5406631768;1
5405195090;2
2608010493;55
3123292172;1
1901134675;1
7713652467;1
4212021507;11
7728636740;15
3525402153;2
7710355466;31
0725022700;3
3511005565;27
4207039989;15
3525402185;11
4027057428;10
3520007590;47
4207019164;16
4027035914;39
7701620421;11
6950207090;3
6686095318;1
4821023037;20
2634075112;1
6449035352;45
5257173220;6
5610226382;18
5753068303;3
7203420187;55
6002008831;15
5003123592;12
5638071682;24
5018117305;1
5904351146;5
2462203200;18
3505005581;23
5752076823;4
2634055740;12
7106513622;2
2635042053;4
1327030333;1
7018013324;32
2632050472;1
7018016325;18
7019036885;31
5018117256;1
6312064392;22
3001041076;2
7018047813;23
2632064997;3
3013009493;6
7020036583;5
5638050428;201
7017004060;571
2635026502;11
3018311700;13
7453101546;1
7453100863;8
7017180259;2
6234086854;2
3525119820;4
7709296304;21
2313019130;7
7734652450;7
6234086364;1
1655186044;39
2313018850;3
7703738877;8
2901197349;1
3906004257;2
3701043054;13
7404052085;6
1435223068;15
7404052046;5
4205062301;925
1840008840;5
1116009558;19
1116009460;41
5405419864;13
3904064645;47
3525124932;3
5024090732;15
1116009420;0
7460001260;11
7328505661;4
2628042817;2
7713444509;2
1102079562;58
9102231540;25
0313316884;4
6449087304;62
7460001091;11
7813474955;9
1644090340;8
7743218296;0
1435322870;103
2311240425;1
1435322887;1
7731375914;3
7802626518;1
6324083248;1
1660296941;0
2628032858;17
2628040136;11
5018112586;1
2628032329;0
2628036490;10
2628036073;203
5077025832;5
7508000941;36
1660110516;1
7817321445;2
5044070879;1
5506072256;63
2315178471;11
4345349350;8
7116509907;34
3702691594;2
5609089195;7
3702691690;2
4715027858;5
7415011161;4
7453316125;1
7814707610;1
0326555537;16
9701091267;1
7819037670;1
6312178569;5
6163085121;24
6154150110;5
5834050706;1
5448452150;39
6825007632;8
7716872527;3
1804009781;1
7842459510;9
5263133264;1
6324016548;10
0274094018;5
6324016308;31
2204019677;11
6315513078;5
2320187182;1
7722413218;4
7724421704;1
0326555551;1
7743229266;2
5402546737;2
3015086221;16
6165098479;41
5906053240;92
7202124594;49
6633014594;22
4345277441;1
5262233724;6
5902835222;4
4310004203;12
4421005851;42
4314004317;27
2625026782;101
2625027088;19
2602006444;16
3704009534;11
2724070180;28
2724070101;28
6165100791;7
7701272975;489
6161035622;161
7713273194;67
6165103150;33
6165075231;10
7703206417;27
6165103190;4
7701316260;1
4202024442;43
7842475696;2
1623000498;7
7840470974;85
1652013653;2
6316150476;15
2303021412;29
7604208149;77
6324012783;1
2801090384;2
0323370376;1
5404494393;2
0323370249;60
2722124658;59
2724182197;3
0323369878;1
6168069444;4
7725802822;38
2225142336;1
7724615957;19
7813535333;2
6452126169;2
5047194103;1
3253005654;55
4345461024;6
4705072650;31
5024172230;4
7448200238;4
5406629783;14
6150072990;1
7743191904;11
2287006380;33
6230101910;1
7725078825;35
4101157407;2
2130119917;8
6623093653;2
0542035123;380
5404052155;2
5906145766;1
7734399335;4
1660287908;3
0224951891;6
5610224402;13
5003122013;1
5904346890;11
2603000477;13
7811636488;6
5107916910;294
0101012637;2
7733314931;31
3102040777;2
3443136415;9
3123418548;12
9701082819;3
6685137188;2
5190072240;4
2723195958;2
5404051881;9
3126019774;6
9723005053;4
7751035786;30
6451012514;2
3625015398;4
3525428419;1
7802672056;5
9204569994;4
6330083060;5
7728438392;1
7456040274;1112
7710454724;47
3257062950;3
7727389030;19
5610232403;2
0107033721;1
7743267342;0
7820066749;12
5024187124;3
5262282471;2
5263094738;8
5260340336;13
5260339919;94
7701970169;7
7728818235;3
7714883756;21
5263094657;36
6674222762;3
7604057644;0
9723000552;10
6674222579;4
6916011957;20
7204059728;81
7810099978;39
2464133325;1
9718043776;8
7453304313;1
1006026991;6
7524187662;9
1646043970;59
2130182901;1
2464133357;13
5835121734;8
3439005603;5
3428087516;1
6501116991;37
2466154874;3
6910013690;25
6501082887;2
2466154715;4
2130007339;20
6453058225;4
2130006720;1
6164314832;1
2814004939;49
3528267181;1
2983003834;1
5920039897;2
7723579181;7
3711032171;28
6168034794;0
7743878327;1
1650258263;10
2360006298;2
6168034674;2
2308196504;1
2983003143;2
2130115408;27
0256006643;0
3328488070;14
7723862600;1
2983003658;0
8904071200;3
4703133450;11
3702691964;0
5260082131;1
6027147361;22
7719861795;4
6501259478;7
3526031279;53
7706767058;2
5752057130;2
6234099420;2
2462224930;0
7802849850;5
2460200411;3
5752044589;6
2223057117;0
2224098980;66
8611006427;63
6421013630;88
8601021458;1
3814997157;86
7729732661;16
7709922520;7
7107541291;1
5408300070;1
5401365569;30
7706789407;14
4228010148;6
5405350556;4
4230021588;2
4230021517;16
5073011170;37
1435277070;1
7702832034;5
6501261572;1
7722833614;20
7728869416;31
7721821503;18
7802849480;10
7743915297;10
7725818357;15
7726545230;6
4205299815;16
7710973590;36
9102052484;4
3444218452;2
3628018319;13
5448456500;1
3811164132;45
2311183569;2
6501271348;75
2543021600;10
5407502451;16
5507252597;3
5036145721;19
3810329039;25
6166151301;0
9111006029;59
7806496316;1
3443103681;21
9102052220;5
7126503534;1
1656081213;2
5009096271;1097
7807088662;4
1648041168;1
2205007988;14
3443103836;11
3525353883;3
3443103674;49
3443103628;22
2222077304;27
2226008020;1
7715610550;6
7536107527;109
7306039833;16
5835071949;51
5835072438;1
5835071931;60
5835072251;17
3848003614;0
7017103470;4
3819016457;13
3811097302;3
6316086220;6
3008011680;25
5025000682;54
5025011980;3
5905284767;36
7536107319;21
5904039064;54
7448122396;13
5904065089;5
7448122678;8
1512019616;3
6950038740;1
9102191840;3
5235007684;3
2463095860;3
5501134572;2
7839041402;36
5905284615;3
4826072630;74
6234011792;13
7536107414;219
5904065152;9
6639014872;1
7536104519;12
6639014625;3
6639014720;23
0276105667;3
7801556032;4
7707666574;4
5260446438;3
6451012592;10
5504149792;0
6167139748;1
5405006786;1
8621006987;15
7806281110;1
7404069610;2
7804604541;4
5402035066;19
2632108940;1
7802628755;1
7810520970;383
7723611332;12
1215162740;10
1215162596;8
7743641864;1
3666041157;24
0276105593;151
3662053507;14
3662060127;1
9709007919;8
6311174000;1
7703431758;4
6678085490;0
6617009830;1
5525010939;35
7450074870;42
5525010953;19
4825100317;3
7713795987;34
7505008974;1
7728891394;3
2827009370;1
4214036668;1
5402581080;11
2224079120;8
3806002376;71
5501227548;73
9203546391;3
6317140047;1
2222878470;15
9701143684;2
6234185407;1
1655421883;5
5403052265;1
2635242197;1
5258146204;2
2723188100;4
5234003824;13
5933272146;5
5933272227;5
3814031772;6
2505014584;4
6679095067;12
1657226599;1
3706023911;3
0314887993;75
4003037574;9
2540221826;3
7806387476;565
6316183418;6
6811006004;14
7806387437;14
0917001284;2
5244022720;7
3459001332;39
6324036696;3
7838457670;32
3711025287;1434
3711025368;1
3245510886;69
5234003863;22
7813359060;58
2308098137;22
2901235033;21
2533008688;1
6901084230;118
1655136692;13
4632174802;1
1832105575;1
1101140302;3
5263097601;6
3460056777;4
0274116374;24
2308098553;30
9721004777;1
7723379584;220
5263112867;7
7709450468;25
6671006315;0
2721215038;2
2724199659;3
4205304046;3
5258121094;12
7718083493;3
5602023727;4
6155076691;6
7727311668;1
9729058750;1
2130184296;13
5321187399;4
7814681619;0
1015009696;2
7014062120;2
6162074737;0
1001323359;0
7704392928;17
7810656210;18
2724219256;1
7128012563;3
2520009518;3
5321187409;7
5321187423;1
7725357258;0
7606093630;5
7731348420;1
0309407514;3
1841069130;2
3015110428;7
3703020422;2
5905017289;40
7017073610;10
5905046770;7
7807325578;6
3702720220;1
7459002446;1
3128097111;1
6623099687;26
4826101144;1
3334021005;4
2221210095;7
5246043620;8
6950169454;6
5246043613;0
6453132704;7
0278200676;15
3801125582;2
7603058395;6
6950170040;1
6215027130;1
3525317765;2
1435270452;1
6950169101;45
3702705511;26
4826071764;11
5406331274;4
7203297310;7
5505211267;5
6213010935;267
6168027518;9
2315141866;3
7726591934;11
5720012312;63
6162011857;66
6829048284;2
6829048862;8
7717596943;1
2721025566;17
7702000420;16
5258025270;2
7802471913;93
5315005080;16
7811438140;2
5001033576;3
8605021530;0
8605021466;1
4510029340;19
7714734225;851
5406780819;7
5836622483;59
5038083781;0
0266042471;2
6312058173;5
8609002785;5
4205287224;12
0276157440;27
1435281165;12
7709785626;3
2722087156;30
5504246274;3
3604021143;21
7804439217;12
5406365890;8
3123160320;2
7453268150;1932
5321034547;261
8602190868;1
5406365756;21
7602106600;27
5321064686;8
7529002587;16
8602190459;1
7729039986;11
4205287263;26
7805390349;3
7728095201;2193
7705399757;41
3123160539;10
4401109281;2
3664119464;3
6325051351;20
3123287655;71
4401109394;21
7536070563;109
6731060729;37
6311014208;15
3006005890;11
6312031510;49
4205192484;17
1215148432;37
7722698130;241
2634065202;23
1402017430;2
3233006191;49
6161051021;115
5612029904;2
5638040123;109
5615013300;6
5614016604;7
3328456745;1
4703115980;2
5027184820;20
5401355232;2
5920038251;4
5043043840;13
7452090154;7
5905296280;4
7806325913;199
7701196146;2
7734735918;5
7702847626;34
7731483187;2
7721850215;1
2543057050;4
6324036791;105
6685027065;3
6168063731;2
2223591833;3
7718923199;7
2543057250;5
7743944717;4
7714949206;2
9705005491;89
7743943745;1
7701412679;1
7704878147;36
2543057444;3
2404016105;1
6671415325;9
7603055732;1
2223591826;3
5752059560;1
5902232841;1
7708783633;1
0816023115;4
7813115900;2
7816111734;1
7814110358;27
7814097354;3
5433150823;310
1656079920;45
5244014180;4
3801993331;0
7813016465;21
3810340593;3
3801993236;11
3702742432;0
7802170909;50
1655303657;6
2447012666;702
7701214902;6
5006004770;137
7816513698;6
3702742136;6
1655303181;6
7816513708;3
7811493818;1
7733066975;4
3906338362;11
6671129483;10
7842453396;8
1656079905;7
5406780495;42
2505013894;3
3906337707;4
3827046529;32
7814102420;1
7801093031;13
7805649898;1
7801609164;11
7801609076;2
6509022304;20
7451371628;11
6681003095;0
1435281013;12
3914803937;15
1841041335;1
7415085420;19
5407489017;4
5009089651;1
6679049688;10
3808231043;286
2466272370;15
2222816805;1
7842501762;187
7801609189;8
7448170907;0
0276157288;3
2465312038;17
2222022619;77
0273096380;12
5402565850;2
1656076887;9
7707325863;63
7810408055;1
6658378392;24
0261017217;5
6658378723;6
2224039819;0
2224069901;4
1615007115;4
7806010254;5
7017352388;2
7810408104;4
7203308940;6
7705558534;5
5402575270;4
7536137419;1
6722042459;1
1650284866;3
5262300226;14
7810408009;0
7203308890;10
7536169690;2
6102069394;1
2367001147;63
7024043599;1
4345476493;1
7807192470;13
5506169064;0
5077024074;3
9709023396;29
1901137066;1
2511104525;1
1515920530;6
7451070885;4
6019009103;8
7451073396;114
7816373994;8
7719678260;12
7724295351;3
7801345151;1
3257059139;2
7727338317;4
7735169454;0
1660307777;30
7805721463;2
5402040355;0
7801345169;10
1402047709;44
7452075420;8
1661055353;6
3814035939;57
2635233178;4
7452075290;34
3661085200;1
7328097003;2
6312182188;17
2508072320;4
2508072129;4
0275048543;3
3801090347;2
6027138737;42
0275048751;185
7708757810;32
7839377297;20
8702001401;5
3128046036;10
0523013220;4
1101133295;50
6229068970;71
8604040917;1
8704000668;490
8709008808;20
8709008050;8
7708728713;6
8610020122;2
7802425152;81
4720013586;12
0522014911;19
4028050739;8
6623069636;0
7814073794;81
6658322350;0
6623069114;0
5908048920;0
6623069587;16
6623069001;1
4029026048;21
4000000223;48
2130019550;13
3009014660;62
7602069203;11
2463208401;33
4401143395;6
2130121810;2
1832107879;0
1326225058;5
2130121842;1
2506012967;44
2309136498;11
3810331292;7
2130121666;4
4213010385;31
5917000441;2
5321135792;95
2130020178;3
7722406115;3
5918212640;23
5917000610;6
5257174424;13
7722406108;8
2901286849;4
5404061760;3
6322036299;1
6679109320;1
7804181470;61
7805004321;628
3525404993;2
4705074055;26
5837047765;42
0276924218;2
6829134712;96
7731175760;9
5321136549;1
5916022354;0
1215095396;30
7703755400;3
6672280310;27
2724217322;1
3662240828;65
8605020448;6
2721109181;96
3664224596;55
8604044365;3
1659177315;4
3233000263;44
2630048051;0
2721110170;4
2721110243;3
2724065197;13
3448038556;1
7725342452;11
2370006561;7
0276918239;0
7801323430;1
1901132815;1
7810871231;0
5258115799;9
1435283564;2
3444179450;10
7702565580;0
1648044698;4
4633038697;6
1326247076;1
5259127596;10
1657231694;22
2703092552;1
6677006030;4
7457004208;274
5020076254;3
2457077334;189
3914804112;12
6939004963;5
1327022100;7
4217163512;5
2204070835;2
6027157120;0
7810926240;1
7017357330;2
7453270103;3
1658206958;3
0278936995;1
7751136287;5
7839095567;2
2901289695;1
7104077280;1
7716885205;6
