id_complaint;id_procedure;status;processing_result
287409;5877713;Рассмотрена;Признана обоснованной (частично)
287079;5877713;Рассмотрена;Признана обоснованной
287077;5877713;Рассмотрена;Признана обоснованной (частично)
291112;6032580;Рассмотрена;Признана необоснованной
289784;6076446;Рассмотрена;Признана обоснованной (частично)
254055;4492113;Рассмотрена;Признана необоснованной
252313;4492113;Рассмотрена;Признана необоснованной
252312;4492113;Рассмотрена;Признана обоснованной (частично)
276892;5535852;Рассмотрена;Признана обоснованной
237017;3905370;Рассмотрена;Признана необоснованной
236176;3905370;Отказано в рассмотрении;""
293939;6052692;Рассмотрена;Признана необоснованной
239275;4065190;Рассмотрена;Признана обоснованной
258945;4675690;Рассмотрена;Признана обоснованной
279207;5546732;Отозвана;""
269353;5246328;Отказано в рассмотрении;""
301704;6423547;Отозвана;""
251340;4292221;Рассмотрена;Признана необоснованной
280087;5643087;Рассмотрена;Признана обоснованной (частично)
246269;4129887;Рассмотрена;Признана необоснованной
240921;4129887;Рассмотрена;Признана обоснованной (частично)
276525;5232363;Рассмотрена;Признана обоснованной
271740;5232363;Рассмотрена;Признана обоснованной
313235;6826428;Рассмотрена;Признана обоснованной (частично)
280028;5611313;Отказано в рассмотрении;""
288886;5892322;Рассмотрена;Признана необоснованной
289042;6148968;Рассмотрена;Признана обоснованной (частично)
301996;6279213;Рассмотрена;Признана необоснованной
270568;5241896;Рассмотрена;Признана необоснованной
265092;5197646;Отозвана;""
296846;6263956;Рассмотрена;Признана необоснованной
260493;4863063;Рассмотрена;Признана необоснованной
249746;4278468;Рассмотрена;Признана обоснованной
243964;4173408;Рассмотрена;Признана обоснованной (частично)
243298;4173408;Отказано в рассмотрении;""
305774;6583433;Рассмотрена;Признана необоснованной
238809;3901343;Рассмотрена;Признана необоснованной
237420;3901343;Рассмотрена;Признана необоснованной
306936;6502928;Рассмотрена;Признана необоснованной
277579;5556843;Рассмотрена;Признана необоснованной
255217;4666532;Рассмотрена;Признана необоснованной
308186;6557385;Рассмотрена;Признана необоснованной
300973;6613925;Рассмотрена;Признана необоснованной
293420;5862515;Рассмотрена;Признана необоснованной
289599;5862515;Рассмотрена;Признана необоснованной
247763;4322098;Рассмотрена;Признана необоснованной
246968;4322098;Рассмотрена;Признана необоснованной
255056;4695806;Рассмотрена;Признана обоснованной
288093;5915983;Рассмотрена;Признана обоснованной (частично)
288051;5830352;Отказано в рассмотрении;""
285771;5830352;Рассмотрена;Признана необоснованной
290595;5993756;Рассмотрена;Признана обоснованной
251613;4470658;Рассмотрена;Признана обоснованной
251612;4470658;Рассмотрена;Признана обоснованной
251611;4470658;Рассмотрена;Признана необоснованной
251610;4470658;Рассмотрена;Признана необоснованной
249705;4470658;Рассмотрена;Признана обоснованной (частично)
261636;4954947;Рассмотрена;Признана необоснованной
251134;4547568;Рассмотрена;Признана необоснованной
280693;5649805;Рассмотрена;Признана необоснованной
280692;5649805;Рассмотрена;Признана необоснованной
290383;5844198;Рассмотрена;Признана необоснованной
280805;5658448;Рассмотрена;Признана обоснованной
309238;6712694;Рассмотрена;Признана обоснованной
308911;6712694;Рассмотрена;Признана необоснованной
320118;6857461;Рассмотрена;Признана необоснованной
315311;6857461;Рассмотрена;Признана обоснованной
308984;6857461;Рассмотрена;Признана необоснованной
264699;4775393;Рассмотрена;Признана обоснованной (частично)
259621;4775393;Рассмотрена;Признана обоснованной
298321;6242614;Рассмотрена;Признана необоснованной
269210;4957603;Отказано в рассмотрении;""
280422;5613358;Рассмотрена;Признана необоснованной
279857;5613358;Отказано в рассмотрении;""
258710;4759281;Рассмотрена;Признана необоснованной
258709;4759281;Рассмотрена;Признана необоснованной
248696;4759281;Рассмотрена;Признана обоснованной (частично)
248695;4759281;Рассмотрена;Признана необоснованной
269079;5164589;Рассмотрена;Признана обоснованной (частично)
269078;5164589;Рассмотрена;Признана необоснованной
269077;5164589;Рассмотрена;Признана необоснованной
269076;5164589;Рассмотрена;Признана необоснованной
269075;5164589;Рассмотрена;Признана необоснованной
269074;5164589;Рассмотрена;Признана необоснованной
269073;5164589;Рассмотрена;Признана необоснованной
269072;5164589;Рассмотрена;Признана необоснованной
269071;5164589;Рассмотрена;Признана необоснованной
269070;5164589;Рассмотрена;Признана необоснованной
261389;5164589;Рассмотрена;Признана обоснованной (частично)
261388;5164589;Рассмотрена;Признана необоснованной
261387;5164589;Рассмотрена;Признана обоснованной
261386;5164589;Рассмотрена;Признана обоснованной (частично)
261385;5164589;Рассмотрена;Признана обоснованной (частично)
261384;5164589;Рассмотрена;Признана обоснованной (частично)
261383;5164589;Рассмотрена;Признана необоснованной
261382;5164589;Рассмотрена;Признана обоснованной
298311;6242949;Отказано в рассмотрении;""
296718;6242949;Рассмотрена;Признана необоснованной
270860;5256727;Рассмотрена;Признана обоснованной
270814;5256727;Рассмотрена;Признана обоснованной
263979;4596379;Рассмотрена;Признана необоснованной
256450;4650728;Рассмотрена;Признана обоснованной (частично)
309207;6650618;Рассмотрена;Признана необоснованной
266080;4949802;Рассмотрена;Признана обоснованной
265276;4949802;Рассмотрена;Признана обоснованной
241669;4084703;Рассмотрена;Признана необоснованной
298679;6190525;Рассмотрена;Признана необоснованной
295094;6190525;Рассмотрена;Признана необоснованной
288988;5683120;Отозвана;""
252292;4490270;Рассмотрена;Признана необоснованной
309070;6648174;Отозвана;""
309069;6648174;Отозвана;""
239065;3938937;Отказано в рассмотрении;""
238281;3938937;Отказано в рассмотрении;""
235404;4005430;Рассмотрена;Признана обоснованной (частично)
246709;4111903;Рассмотрена;Признана необоснованной
278068;4898332;Рассмотрена;Признана обоснованной
265883;4898332;Рассмотрена;Признана обоснованной
246158;4272354;Рассмотрена;Признана необоснованной
287371;5851127;Рассмотрена;Признана необоснованной
287367;5851127;Рассмотрена;Признана необоснованной
282608;5851127;Рассмотрена;Признана необоснованной
282295;5851127;Рассмотрена;Признана необоснованной
280847;5851127;Рассмотрена;Признана обоснованной
280841;5851127;Рассмотрена;Признана необоснованной
287212;5879382;Рассмотрена;Признана необоснованной
263442;5051836;Рассмотрена;Признана необоснованной
307268;6328558;Рассмотрена;Признана обоснованной
266934;5346452;Рассмотрена;Признана обоснованной
315190;6832378;Рассмотрена;Признана необоснованной
315188;6832378;Рассмотрена;Признана необоснованной
313961;6832378;Рассмотрена;Признана обоснованной (частично)
313754;6832378;Рассмотрена;Признана необоснованной
249015;4368685;Рассмотрена;Признана необоснованной
276741;5497595;Рассмотрена;Признана обоснованной
295712;6145755;Рассмотрена;Признана обоснованной
261270;4847248;Рассмотрена;Признана необоснованной
259294;4847248;Рассмотрена;Признана обоснованной (частично)
294254;6327405;Рассмотрена;Признана обоснованной
298554;6293299;Рассмотрена;Признана необоснованной
298551;6293299;Рассмотрена;Признана необоснованной
279950;5555046;Рассмотрена;Признана необоснованной
281259;5639914;Рассмотрена;Признана необоснованной
281249;5639914;Рассмотрена;Признана обоснованной
257251;4459734;Отозвана;""
251742;4459734;Рассмотрена;Признана обоснованной
253505;4454021;Рассмотрена;Признана обоснованной
289742;5864754;Отказано в рассмотрении;""
291117;5959570;Рассмотрена;Признана необоснованной
258213;4629525;Рассмотрена;Признана обоснованной
314740;6587938;Отказано в рассмотрении;""
307172;6587938;Рассмотрена;Признана обоснованной
245929;4224085;Рассмотрена;Признана необоснованной
252751;4499232;Рассмотрена;Признана необоснованной
269392;5173837;Рассмотрена;Признана обоснованной (частично)
251194;4326440;Рассмотрена;Признана обоснованной
290772;5925062;Рассмотрена;Признана обоснованной
293892;6072691;Рассмотрена;Признана обоснованной (частично)
293890;6072691;Рассмотрена;Признана необоснованной
295463;6189832;Отказано в рассмотрении;""
259753;4136916;Рассмотрена;Признана необоснованной
254329;4136916;Рассмотрена;Признана обоснованной
254328;4136916;Рассмотрена;Признана необоснованной
254327;4136916;Рассмотрена;Признана необоснованной
246439;4136916;Рассмотрена;Признана необоснованной
246003;4136916;Рассмотрена;Признана обоснованной
245407;4136916;Рассмотрена;Признана необоснованной
245068;4136916;Рассмотрена;Признана необоснованной
241783;4136916;Рассмотрена;Признана обоснованной (частично)
240429;4136916;Рассмотрена;Признана необоснованной
310377;6605091;Рассмотрена;Признана необоснованной
292785;6103887;Рассмотрена;Признана необоснованной
297943;6275762;Отозвана;""
297942;6275762;Отозвана;""
297644;6275762;Отозвана;""
310348;6794155;Рассмотрена;Признана обоснованной (частично)
300019;6794155;Рассмотрена;Признана обоснованной (частично)
253624;4514709;Рассмотрена;Признана обоснованной
267729;5159134;Отозвана;""
250325;4468042;Рассмотрена;Признана необоснованной
258326;5146861;Рассмотрена;Признана необоснованной
256471;5146861;Рассмотрена;Признана обоснованной
256470;5146861;Рассмотрена;Признана обоснованной
256469;5146861;Рассмотрена;Признана необоснованной
256468;5146861;Рассмотрена;Признана обоснованной (частично)
256467;5146861;Рассмотрена;Признана необоснованной
256466;5146861;Рассмотрена;Признана необоснованной
290295;5993091;Рассмотрена;Признана необоснованной
289947;5993091;Рассмотрена;Признана обоснованной (частично)
282416;5073352;Отказано в рассмотрении;""
285875;5817994;Рассмотрена;Признана обоснованной
284709;5720522;Рассмотрена;Признана необоснованной
306136;6459471;Рассмотрена;Признана необоснованной
285641;5825023;Отказано в рассмотрении;""
284792;5825023;Рассмотрена;Признана обоснованной
270909;5108688;Отказано в рассмотрении;""
268356;5108688;Отозвана;""
290690;6045331;Рассмотрена;Признана обоснованной
294420;6158486;Рассмотрена;Признана необоснованной
250648;4375654;Рассмотрена;Признана обоснованной
252290;4318082;Рассмотрена;Признана обоснованной
290457;6032349;Рассмотрена;Признана обоснованной (частично)
250272;4222146;Рассмотрена;Признана обоснованной
245461;4222146;Рассмотрена;Признана обоснованной (частично)
295634;4395037;Отказано в рассмотрении;""
277539;5393623;Отказано в рассмотрении;""
250827;4326994;Рассмотрена;Признана обоснованной
250037;4326994;Рассмотрена;Признана необоснованной
308935;6347344;Отказано в рассмотрении;""
309776;6722951;Рассмотрена;Признана обоснованной
249463;4397783;Рассмотрена;Признана необоснованной
247465;4275776;Рассмотрена;Признана необоснованной
308571;6436878;Рассмотрена;Признана необоснованной
242253;3997794;Рассмотрена;Признана необоснованной
240564;3997794;Отказано в рассмотрении;""
244771;4272907;Рассмотрена;Признана обоснованной
294023;6070308;Рассмотрена;Признана обоснованной
259692;4561289;Отказано в рассмотрении;""
257586;4561289;Рассмотрена;Признана обоснованной
260888;4756284;Отозвана;""
235393;3753000;Рассмотрена;Признана обоснованной (частично)
250811;4271098;Рассмотрена;Признана необоснованной
280795;5640520;Рассмотрена;Признана обоснованной
292402;6034631;Рассмотрена;Признана необоснованной
287849;5922871;Рассмотрена;Признана необоснованной
271732;5168214;Рассмотрена;Признана обоснованной
252416;4479495;Рассмотрена;Признана необоснованной
252415;4479495;Рассмотрена;Признана обоснованной (частично)
250069;4479495;Отозвана;""
291318;6324805;Рассмотрена;Признана обоснованной
245764;4312921;Рассмотрена;Признана обоснованной
241623;4677433;Рассмотрена;Признана обоснованной (частично)
275925;5479107;Рассмотрена;Признана обоснованной
266445;5113036;Рассмотрена;Признана обоснованной (частично)
284045;5758338;Рассмотрена;Признана обоснованной
289456;5994780;Рассмотрена;Признана необоснованной
252370;4472624;Рассмотрена;Признана обоснованной (частично)
302405;6205248;Рассмотрена;Признана необоснованной
310313;6703378;Отказано в рассмотрении;""
238959;4014217;Отказано в рассмотрении;""
274080;5339192;Рассмотрена;Признана необоснованной
242016;3734396;Рассмотрена;Признана необоснованной
290646;5898039;Рассмотрена;Признана обоснованной
298240;6254367;Рассмотрена;Признана обоснованной
290466;6305815;Рассмотрена;Признана обоснованной (частично)
289580;6305815;Рассмотрена;Признана необоснованной
283793;5741597;Рассмотрена;Признана необоснованной
282584;5741597;Рассмотрена;Признана обоснованной (частично)
277988;5741597;Рассмотрена;Признана необоснованной
296952;6246470;Отозвана;""
292251;5950860;Рассмотрена;Признана необоснованной
244714;4125829;Рассмотрена;Признана необоснованной
238152;3928494;Рассмотрена;Признана необоснованной
264904;4917096;Рассмотрена;Признана необоснованной
263696;4917096;Рассмотрена;Признана необоснованной
295103;6238354;Рассмотрена;Признана обоснованной (частично)
309680;6722715;Рассмотрена;Признана необоснованной
288286;5914074;Рассмотрена;Признана необоснованной
274655;5118451;Рассмотрена;Признана необоснованной
274008;5118451;Отказано в рассмотрении;""
271529;5118451;Рассмотрена;Признана необоснованной
271912;5118451;Отозвана;""
234121;3880321;Рассмотрена;Признана обоснованной
237988;3879065;Рассмотрена;Признана необоснованной
289037;5991062;Рассмотрена;Признана необоснованной
276450;5326963;Отозвана;""
276157;5310393;Рассмотрена;Признана обоснованной
241558;4013255;Рассмотрена;Признана необоснованной
288791;5875332;Отозвана;""
275223;5433162;Рассмотрена;Признана необоснованной
286882;5862206;Отозвана;""
309891;6609521;Отказано в рассмотрении;""
272969;5801165;Рассмотрена;Признана обоснованной (частично)
251998;4411492;Отказано в рассмотрении;""
251986;4411492;Отказано в рассмотрении;""
250057;4411492;Отказано в рассмотрении;""
250056;4411492;Отказано в рассмотрении;""
249700;4411492;Отказано в рассмотрении;""
240434;3902186;Рассмотрена;Признана обоснованной
277107;5523795;Рассмотрена;Признана обоснованной (частично)
296284;6205314;Отозвана;""
300548;6315943;Рассмотрена;Признана обоснованной
255347;4674504;Рассмотрена;Признана обоснованной
303679;6522119;Рассмотрена;Признана необоснованной
297149;6522119;Рассмотрена;Признана обоснованной
296834;6522119;Рассмотрена;Признана необоснованной
296058;6522119;Рассмотрена;Признана необоснованной
297142;6263136;Рассмотрена;Признана необоснованной
268013;5084156;Отказано в рассмотрении;""
245991;4079257;Рассмотрена;Признана необоснованной
243739;4079257;Рассмотрена;Признана необоснованной
243738;4079257;Рассмотрена;Признана необоснованной
243737;4079257;Рассмотрена;Признана необоснованной
258196;4755517;Рассмотрена;Признана необоснованной
265506;4948786;Рассмотрена;Признана необоснованной
306208;6688447;Рассмотрена;Признана необоснованной
246671;4245353;Рассмотрена;Признана необоснованной
305809;6613521;Рассмотрена;Признана необоснованной
234623;3664297;Рассмотрена;Признана необоснованной
287712;5888399;Рассмотрена;Признана необоснованной
253277;4431992;Рассмотрена;Признана необоснованной
242088;4011821;Рассмотрена;Признана необоснованной
251860;4387760;Отозвана;""
248892;4387760;Рассмотрена;Признана обоснованной
303916;6550964;Рассмотрена;Признана обоснованной
291488;5731424;Рассмотрена;Признана необоснованной
259036;4660645;Рассмотрена;Признана обоснованной (частично)
241599;3875063;Рассмотрена;Признана необоснованной
289800;5879281;Рассмотрена;Признана необоснованной
286853;5879281;Рассмотрена;Признана необоснованной
286541;5901916;Рассмотрена;Признана обоснованной (частично)
291310;5979326;Рассмотрена;Признана необоснованной
262461;4876418;Рассмотрена;Признана необоснованной
254846;4619388;Рассмотрена;Признана обоснованной (частично)
262477;4660086;Отказано в рассмотрении;""
272885;5353301;Отказано в рассмотрении;""
265781;5353301;Отказано в рассмотрении;""
265780;5353301;Отказано в рассмотрении;""
255746;5353301;Рассмотрена;Признана обоснованной (частично)
299169;6773467;Рассмотрена;Признана необоснованной
261561;4838920;Рассмотрена;Признана обоснованной (частично)
261241;4838920;Рассмотрена;Признана необоснованной
261240;4838920;Рассмотрена;Признана необоснованной
246518;4269097;Рассмотрена;Признана обоснованной
303106;6485242;Рассмотрена;Признана необоснованной
259107;5285657;Рассмотрена;Признана обоснованной
309486;6632270;Рассмотрена;Признана обоснованной
237944;3905200;Рассмотрена;Признана необоснованной
258745;4564246;Рассмотрена;Признана необоснованной
253055;4564246;Рассмотрена;Признана обоснованной (частично)
258870;4628658;Рассмотрена;Признана необоснованной
249862;4778719;Рассмотрена;Признана обоснованной
282771;5651593;Отозвана;""
308545;6321498;Рассмотрена;Признана обоснованной
308149;6321498;Рассмотрена;Признана обоснованной (частично)
300072;6321498;Рассмотрена;Признана обоснованной
265191;5012038;Отказано в рассмотрении;""
239938;3835407;Рассмотрена;Признана необоснованной
273754;5346586;Отказано в рассмотрении;""
273753;5346586;Отказано в рассмотрении;""
272737;5346586;Отказано в рассмотрении;""
292385;5899251;Отказано в рассмотрении;""
252816;4558831;Рассмотрена;Признана обоснованной
243355;4084100;Рассмотрена;Признана необоснованной
260987;4849707;Отозвана;""
251232;4849707;Рассмотрена;Признана необоснованной
248624;4849707;Рассмотрена;Признана обоснованной
248286;4849707;Рассмотрена;Признана обоснованной
264124;4982288;Рассмотрена;Признана необоснованной
306727;6504543;Отозвана;""
303976;6504543;Отозвана;""
293770;6504543;Рассмотрена;Признана обоснованной
280590;5589018;Рассмотрена;Признана необоснованной
294693;6162404;Рассмотрена;Признана необоснованной
256710;4615956;Рассмотрена;Признана необоснованной
279390;5767738;Рассмотрена;Признана необоснованной
253860;4507593;Рассмотрена;Признана обоснованной (частично)
244124;4507593;Рассмотрена;Признана обоснованной
267936;5160947;Отказано в рассмотрении;""
274468;5336785;Рассмотрена;Признана обоснованной
282479;5634002;Рассмотрена;Признана необоснованной
264284;4997337;Рассмотрена;Признана обоснованной
261951;4997337;Рассмотрена;Признана обоснованной (частично)
253634;4997337;Рассмотрена;Признана необоснованной
251976;4997337;Рассмотрена;Признана необоснованной
251955;4997337;Рассмотрена;Признана обоснованной
306352;6555746;Рассмотрена;Признана необоснованной
296772;6264282;Рассмотрена;Признана обоснованной (частично)
251961;4577184;Рассмотрена;Признана необоснованной
281908;5644447;Рассмотрена;Признана обоснованной
261681;4887941;Рассмотрена;Признана обоснованной
286053;6077913;Рассмотрена;Признана обоснованной
253870;4554006;Рассмотрена;Признана необоснованной
246921;4554006;Рассмотрена;Признана обоснованной
258126;4506402;Рассмотрена;Признана необоснованной
253183;4506402;Рассмотрена;Признана обоснованной
282326;5493661;Рассмотрена;Признана обоснованной
250916;4223500;Рассмотрена;Признана необоснованной
247940;4223500;Рассмотрена;Признана необоснованной
305310;6801243;Рассмотрена;Признана обоснованной (частично)
241919;4095648;Рассмотрена;Признана обоснованной (частично)
241918;4095648;Рассмотрена;Признана необоснованной
241917;4095648;Рассмотрена;Признана обоснованной (частично)
256378;4717617;Рассмотрена;Признана необоснованной
243417;4127080;Рассмотрена;Признана обоснованной
303678;6456946;Рассмотрена;Признана обоснованной
301621;6295186;Рассмотрена;Признана необоснованной
235904;3712083;Рассмотрена;Признана необоснованной
257888;4636699;Рассмотрена;Признана необоснованной
312676;6833624;Рассмотрена;Признана необоснованной
304038;6515131;Рассмотрена;Признана необоснованной
297295;6269183;Рассмотрена;Признана необоснованной
276832;5502380;Рассмотрена;Признана необоснованной
248350;4600807;Рассмотрена;Признана обоснованной
245730;4600807;Рассмотрена;Признана обоснованной
293889;6117635;Рассмотрена;Признана необоснованной
294129;6357864;Отозвана;""
292729;6357864;Рассмотрена;Признана обоснованной
258631;4762362;Отказано в рассмотрении;""
243722;4095746;Рассмотрена;Признана обоснованной
243031;4095746;Отказано в рассмотрении;""
240963;4095746;Отказано в рассмотрении;""
240374;4095746;Отказано в рассмотрении;""
240373;4095746;Отказано в рассмотрении;""
287292;5420718;Отозвана;""
281081;5420718;Рассмотрена;Признана обоснованной
277571;5420718;Рассмотрена;Признана необоснованной
276162;5420718;Рассмотрена;Признана обоснованной
301082;6415759;Рассмотрена;Признана обоснованной
257460;4708130;Рассмотрена;Признана обоснованной
242316;4187441;Рассмотрена;Признана обоснованной (частично)
234429;4187441;Рассмотрена;Признана обоснованной (частично)
243240;4038949;Отозвана;""
242506;4038949;Отозвана;""
284491;5756139;Рассмотрена;Признана необоснованной
295623;6229363;Рассмотрена;Признана обоснованной
278906;5495159;Рассмотрена;Признана необоснованной
273889;5636449;Рассмотрена;Признана обоснованной
299022;6323694;Отозвана;""
311893;6813587;Рассмотрена;Признана необоснованной
249792;4357324;Отозвана;""
285911;5828097;Рассмотрена;Признана необоснованной
280284;5828097;Рассмотрена;Признана необоснованной
280283;5828097;Рассмотрена;Признана обоснованной
280282;5828097;Рассмотрена;Признана необоснованной
265945;5060925;Рассмотрена;Признана необоснованной
265935;5060925;Рассмотрена;Признана необоснованной
274487;5464209;Рассмотрена;Признана необоснованной
272323;5243781;Отозвана;""
283769;5821781;Рассмотрена;Признана обоснованной
306596;6661393;Рассмотрена;Признана необоснованной
306595;6661393;Рассмотрена;Признана необоснованной
306594;6661393;Рассмотрена;Признана необоснованной
306593;6661393;Рассмотрена;Признана необоснованной
306592;6661393;Рассмотрена;Признана необоснованной
306591;6661393;Рассмотрена;Признана необоснованной
306590;6661393;Рассмотрена;Признана необоснованной
268640;5141310;Рассмотрена;Признана обоснованной (частично)
252972;4499055;Рассмотрена;Признана необоснованной
243442;4647716;Рассмотрена;Признана обоснованной
243441;4647716;Рассмотрена;Признана обоснованной (частично)
285039;5812572;Рассмотрена;Признана необоснованной
262836;5016217;Рассмотрена;Признана необоснованной
249116;4327110;Рассмотрена;Признана обоснованной
305757;6303703;Рассмотрена;Признана обоснованной
304814;6303703;Рассмотрена;Признана обоснованной
272562;5607496;Рассмотрена;Признана обоснованной
245477;4301666;Рассмотрена;Признана обоснованной
303865;6533146;Рассмотрена;Признана необоснованной
248357;4409496;Рассмотрена;Признана обоснованной
240252;4100752;Рассмотрена;Признана необоснованной
235467;3717701;Рассмотрена;Признана обоснованной
293052;6074385;Рассмотрена;Признана необоснованной
249918;4410052;Рассмотрена;Признана необоснованной
293347;6086689;Рассмотрена;Признана необоснованной
286900;5826151;Отозвана;""
286899;5826151;Отозвана;""
303730;6563648;Рассмотрена;Признана необоснованной
303729;6563648;Рассмотрена;Признана необоснованной
257163;4712393;Рассмотрена;Признана необоснованной
260348;4684907;Рассмотрена;Признана необоснованной
258298;4684907;Рассмотрена;Признана необоснованной
257991;4316035;Рассмотрена;Признана обоснованной
256009;4490175;Отозвана;""
301522;6367716;Рассмотрена;Признана необоснованной
302731;6329795;Отозвана;""
266171;4939915;Рассмотрена;Признана необоснованной
253059;4400383;Рассмотрена;Признана обоснованной
252563;4400383;Рассмотрена;Признана обоснованной
249127;4400383;Рассмотрена;Признана обоснованной (частично)
285891;5771984;Отозвана;""
258189;4749130;Рассмотрена;Признана обоснованной
251641;4519652;Отозвана;""
305592;6354990;Рассмотрена;Признана необоснованной
254760;4509439;Рассмотрена;Признана обоснованной (частично)
235151;3912175;Рассмотрена;Признана обоснованной (частично)
275139;5366539;Рассмотрена;Признана обоснованной
282539;5686408;Рассмотрена;Признана обоснованной (частично)
281948;5686408;Рассмотрена;Признана необоснованной
281691;5686408;Рассмотрена;Признана необоснованной
297761;6284297;Рассмотрена;Признана необоснованной
317270;6800334;Рассмотрена;Признана обоснованной
312909;6800334;Рассмотрена;Признана обоснованной
285760;5843201;Рассмотрена;Признана обоснованной (частично)
289815;5909622;Рассмотрена;Признана необоснованной
288426;5909622;Рассмотрена;Признана обоснованной (частично)
309502;6657798;Рассмотрена;Признана обоснованной
282403;5432816;Рассмотрена;Признана обоснованной
276044;5432816;Рассмотрена;Признана обоснованной
308273;6492961;Отозвана;""
262616;4822055;Рассмотрена;Признана необоснованной
304244;6542207;Рассмотрена;Признана обоснованной
249267;4775441;Рассмотрена;Признана обоснованной (частично)
293588;6057882;Рассмотрена;Признана необоснованной
313969;6986739;Рассмотрена;Признана обоснованной (частично)
237038;3987137;Рассмотрена;Признана необоснованной
306347;6628595;Рассмотрена;Признана необоснованной
305954;6628595;Рассмотрена;Признана необоснованной
237448;4129400;Рассмотрена;Признана обоснованной (частично)
249563;4384326;Отказано в рассмотрении;""
308255;6360201;Рассмотрена;Признана необоснованной
270059;5290074;Рассмотрена;Признана обоснованной
301381;6402351;Рассмотрена;Признана необоснованной
300572;6402351;Рассмотрена;Признана необоснованной
300571;6402351;Рассмотрена;Признана необоснованной
299170;6402351;Рассмотрена;Признана необоснованной
254425;4433009;Рассмотрена;Признана необоснованной
308122;6327698;Рассмотрена;Признана необоснованной
301689;6535687;Рассмотрена;Признана необоснованной
289413;5785258;Рассмотрена;Признана необоснованной
257129;4720770;Отозвана;""
255877;4720770;Рассмотрена;Признана обоснованной
295357;6092537;Рассмотрена;Признана обоснованной
278985;5398219;Рассмотрена;Признана необоснованной
270818;5292932;Рассмотрена;Признана необоснованной
309320;6533538;Рассмотрена;Признана необоснованной
251462;4505314;Рассмотрена;Признана необоснованной
288810;5778189;Рассмотрена;Признана необоснованной
285038;5805562;Рассмотрена;Признана обоснованной (частично)
284748;5805562;Рассмотрена;Признана необоснованной
267072;5458724;Рассмотрена;Признана необоснованной
266664;5031880;Отозвана;""
245320;4502597;Рассмотрена;Признана обоснованной (частично)
305056;6594813;Рассмотрена;Признана необоснованной
299664;5892995;Рассмотрена;Признана обоснованной
291707;5892995;Рассмотрена;Признана обоснованной (частично)
244012;4115185;Рассмотрена;Признана необоснованной
243340;4115185;Рассмотрена;Признана необоснованной
239138;4220810;Рассмотрена;Признана обоснованной
250552;4457200;Рассмотрена;Признана необоснованной
250550;4457200;Рассмотрена;Признана необоснованной
252357;4025952;Рассмотрена;Признана необоснованной
242935;4025952;Рассмотрена;Признана обоснованной
242589;4025952;Рассмотрена;Признана необоснованной
242395;4057216;Отказано в рассмотрении;""
309713;6661000;Рассмотрена;Признана необоснованной
309299;6661000;Рассмотрена;Признана необоснованной
270944;5278676;Рассмотрена;Признана необоснованной
253595;4729382;Рассмотрена;Признана необоснованной
263933;4819882;Рассмотрена;Признана обоснованной
281261;5629118;Рассмотрена;Признана необоснованной
239999;3849230;Рассмотрена;Признана необоснованной
239968;3849230;Рассмотрена;Признана обоснованной (частично)
262028;4829794;Рассмотрена;Признана обоснованной
284352;5739866;Рассмотрена;Признана необоснованной
263008;4909843;Рассмотрена;Признана обоснованной
242516;4111894;Рассмотрена;Признана обоснованной
305299;6814683;Рассмотрена;Признана обоснованной (частично)
275018;5439860;Рассмотрена;Признана необоснованной
254192;4609130;Рассмотрена;Признана обоснованной (частично)
258879;4746711;Отказано в рассмотрении;""
253817;4548264;Рассмотрена;Признана необоснованной
239413;3855440;Отозвана;""
286030;5754166;Рассмотрена;Признана необоснованной
289773;5901462;Рассмотрена;Признана необоснованной
267569;4999688;Отказано в рассмотрении;""
269218;4999688;Отозвана;""
263536;4926997;Отказано в рассмотрении;""
263059;4926997;Отказано в рассмотрении;""
262725;4926997;Рассмотрена;Признана необоснованной
235568;3706277;Отказано в рассмотрении;""
268773;5133055;Отозвана;""
268766;5133055;Отозвана;""
310503;6874681;Рассмотрена;Признана обоснованной (частично)
247196;4386497;Рассмотрена;Признана необоснованной
236429;3766019;Рассмотрена;Признана необоснованной
294416;6102943;Рассмотрена;Признана необоснованной
259057;4674447;Рассмотрена;Признана необоснованной
256000;4679867;Рассмотрена;Признана обоснованной (частично)
