inn;eshn_agricultural_tax;usn_simlified_tax_system;envd_imputed_tax;srp_product_sharing_agreement_tax
4101178372;0;1;0;0
4824090747;0;1;0;0
1435316481;0;1;0;0
1001322517;0;1;0;0
7447269364;0;1;0;0
0323398195;0;1;0;0
0273912214;0;1;0;0
3702170344;0;1;0;0
7328092196;0;1;0;0
7724527740;0;1;0;0
0411125609;0;1;0;0
7813328506;0;1;0;0
2801146735;0;1;0;0
1637007567;0;1;0;0
6167075244;0;0;1;0
1623010947;0;1;0;0
4214029692;0;1;0;0
6658405342;0;1;0;0
4214029759;0;1;0;0
6673157567;0;1;0;0
6673157366;0;1;0;0
5256075910;0;1;0;0
2312189891;0;1;0;0
2312189926;0;1;0;0
7728521259;0;1;0;0
5263037056;0;1;0;0
5752040249;0;1;0;0
7325056577;0;1;0;0
3328457266;0;1;0;0
7816474745;0;1;0;0
7325056880;0;1;0;0
7731174069;0;1;0;0
7724823139;0;1;0;0
5321077477;0;1;0;0
7203422723;0;1;0;0
6714047301;0;1;0;0
0257011484;0;1;0;0
3461062188;0;1;0;0
9709004146;0;1;0;0
3443135877;0;0;1;0
2443049087;0;1;0;0
2372020875;0;1;0;0
5904352196;0;1;0;0
2207010538;0;1;0;0
2336013368;0;0;1;0
2707000954;0;1;1;0
6803628509;0;0;1;0
7713681002;0;1;0;0
7806300683;0;1;0;0
7806249469;0;1;0;0
2124042800;0;1;0;0
6685118837;0;1;0;0
7736276064;0;1;0;0
4345452407;0;1;0;0
5228057701;0;1;0;0
5260431030;0;1;0;0
7716832732;0;1;0;0
6685118844;0;1;0;0
1326236081;0;1;0;0
3123394745;0;1;0;0
7203482715;0;1;0;0
7017363566;0;1;0;0
3305722045;0;1;0;0
2130144906;0;1;0;0
2635127028;0;1;0;0
2635127589;0;1;0;0
7816530372;0;1;0;0
2634086869;0;1;0;0
6686004737;0;1;0;0
4024008214;0;1;0;0
3528053920;0;1;0;0
3525086765;0;1;0;0
3528062106;0;1;0;0
3525008460;0;1;1;0
3525079214;1;0;0;0
1515906888;0;1;0;0
3109000276;1;0;0;0
4629028417;0;1;0;0
1515907338;0;1;0;0
6658410536;0;1;0;0
4105028900;0;1;1;0
2130093271;0;1;0;0
2130092743;0;1;0;0
4505200841;0;1;0;0
5754002023;0;1;0;0
4505200827;0;1;0;0
5754001252;0;1;0;0
0276119892;0;1;0;0
3409012579;0;1;0;0
4329015551;0;1;0;0
4703078495;0;1;0;0
6732041920;0;1;0;0
5032257689;0;1;0;0
5032255787;0;1;0;0
5031102837;0;1;0;0
1645028000;0;1;0;0
6732041817;0;1;0;0
5944205127;0;1;0;0
4009007417;0;1;0;0
7017346546;0;1;0;0
1421009635;0;1;0;0
8616012079;0;1;0;0
0724003133;0;1;0;0
1435276447;0;1;0;0
2801192410;0;1;0;0
1007022943;0;1;0;0
5829731298;0;1;0;0
6027115313;0;1;0;0
7118503080;0;1;0;0
7736674450;0;1;0;0
7701393578;0;1;0;0
2463255000;0;1;0;0
1513047849;0;1;0;0
5012083931;0;1;0;0
1701054285;0;1;0;0
6166091814;0;1;0;0
6670459538;0;1;0;0
5532008120;0;1;0;0
7327084570;0;1;0;0
3906358545;0;1;0;0
8901035892;0;1;0;0
5605022584;0;1;0;0
5050134471;0;1;0;0
6825007618;0;1;0;0
4253040033;0;1;0;0
7805714593;0;1;0;0
6330078870;0;1;0;0
2222862216;0;1;0;0
5827001169;0;1;0;0
6455069180;0;1;0;0
1650354256;0;1;0;0
0232010898;0;1;0;0
6162077230;0;1;0;0
8603230753;0;1;0;0
6679112178;0;1;0;0
4632236537;0;1;0;0
0267022069;0;1;0;0
3906360449;0;1;0;0
3702188479;0;1;0;0
5260449492;0;1;0;0
0267022051;0;1;0;0
0265045783;0;1;0;0
8613003100;0;1;0;0
7751110761;0;1;0;0
5040152094;0;1;0;0
7725825146;0;1;0;0
7813585768;0;1;0;0
2904025965;0;1;1;0
7536142507;0;1;0;0
5501256933;0;1;0;0
7726391029;0;1;0;0
9705080481;0;1;0;0
7017413383;0;1;0;0
6679102067;0;1;0;0
4345456627;0;1;0;0
4205347071;0;1;0;0
2312253956;0;1;0;0
4716042626;0;1;0;0
7726391036;0;1;0;0
5406624030;0;1;0;0
7814671586;0;1;0;0
7811627853;0;1;0;0
9718035454;0;1;0;0
1215214220;0;1;1;0
7733306151;0;1;0;0
6671061147;0;1;0;0
7802599582;0;1;0;0
2463093895;0;1;0;0
6311157750;0;1;0;0
6950033975;0;1;0;0
1434047902;0;1;0;0
3241012752;0;1;0;0
7724315209;0;1;0;0
7842142545;0;1;0;0
7731388127;0;1;0;0
6321438622;0;1;0;0
3025031895;0;1;0;0
3702187475;0;1;0;0
5406981970;0;1;0;0
7722414571;0;1;0;0
7814708564;0;1;0;0
7734407642;0;1;0;0
5260289961;0;1;0;0
6027104150;0;1;0;0
0222002954;0;1;0;0
0262018044;0;1;0;0
0262018051;0;1;0;0
2634088070;0;1;0;0
3429032076;0;1;0;0
7328508239;0;1;0;0
7447272624;0;1;0;0
3257053120;0;1;0;0
7838069370;0;1;0;0
5751060450;0;1;0;0
5903026577;0;1;0;0
4230001207;0;1;0;0
4230000683;0;1;1;0
7720506234;0;1;0;0
6372011814;0;1;0;0
8904017147;0;1;0;0
7536050140;0;1;0;0
7536037728;0;1;0;0
7536041530;0;1;0;0
7536048857;0;1;0;0
5404459582;0;1;0;0
3808071713;0;1;0;0
6103006485;0;1;0;0
6150064607;0;1;0;0
3808066495;0;1;0;0
3525252966;0;1;0;0
3525252941;0;1;0;0
2225020610;0;1;0;0
1435012067;0;1;0;0
1435086982;0;1;0;0
2538124102;0;1;0;0
7708606137;0;1;0;0
7802465839;0;1;0;0
3666175048;0;1;0;0
3327836416;0;1;0;0
3702052541;0;1;0;0
7412014580;0;1;0;0
7310106602;0;1;0;0
7309906153;0;1;0;0
6319125703;0;1;0;0
7310106578;0;1;0;0
5906116677;0;1;0;0
5906116324;0;1;0;0
5905294074;0;1;0;0
5905293786;0;1;0;0
7104519153;0;1;0;0
5906116211;0;1;0;0
5906116412;0;1;0;0
9203546708;0;1;0;0
0545024881;0;1;0;0
0545024264;0;1;0;0
0545024144;0;1;0;0
0546021467;0;1;0;0
0546021555;0;1;0;0
6321261206;0;1;0;0
2311078821;0;1;0;0
7814320845;0;1;0;0
6454092892;0;1;0;0
7901534410;0;1;0;0
7722760162;0;1;0;0
2721228460;0;1;0;0
2277014649;0;1;1;0
1322001138;0;1;1;0
0239950428;0;1;0;0
3525392392;0;1;0;0
7203405460;0;1;0;0
2722081115;0;1;0;0
5406627070;0;1;0;0
6915015652;0;1;0;0
2370006603;0;0;1;0
7415096373;0;1;0;0
2224184090;0;1;0;0
6660019619;0;1;0;0
2460251367;0;1;0;0
7447235252;0;1;0;0
1617004705;0;1;0;0
8603204841;0;1;0;0
4909104692;0;0;1;0
1435153011;0;1;0;0
1001011141;0;1;0;0
6671308080;0;1;0;0
1001094807;0;1;0;0
3313003728;0;1;0;0
2721137936;0;1;0;0
2014801572;0;1;0;0
7713799124;0;1;0;0
7730716270;0;1;0;0
7813601956;0;1;0;0
7802876941;0;1;0;0
5407465859;0;1;0;0
2310163714;0;1;0;0
3662180079;0;1;0;0
3702678836;0;1;0;0
0276122119;0;1;0;0
1832081099;0;1;0;0
7810068176;0;1;0;0
7801635446;0;1;0;0
5406633564;0;1;0;0
3664119619;0;1;0;0
1833045777;0;1;0;0
7720662498;0;1;0;0
7420007315;0;1;0;0
7708702024;0;1;0;0
2609800110;0;1;0;0
7734615804;0;1;0;0
6164316220;0;1;0;0
7430018884;0;0;1;0
7802847838;0;1;0;0
6671442470;0;1;0;0
0917006525;0;1;0;0
7728765375;0;1;0;0
0917006765;0;1;0;0
0916004941;0;1;0;0
0917006846;0;1;0;0
6325027623;0;0;1;0
0323360924;0;1;0;0
0326503916;0;1;0;0
7017259685;0;1;0;0
7708548037;0;1;0;0
6221002007;0;1;0;0
4345178539;0;1;0;0
7811320653;0;1;0;0
0317317688;0;1;0;0
0278928634;0;1;0;0
0317317656;0;1;0;0
4205352829;0;1;0;0
7203414666;0;1;0;0
1435319468;0;1;0;0
0317317663;0;1;0;0
2461036605;0;1;0;0
2222857047;0;1;0;0
7203414680;0;1;0;0
3605008378;0;1;0;0
1435319429;0;1;0;0
0250015641;0;1;0;0
4253037859;0;1;0;0
1215217453;0;1;0;0
2804018160;0;1;0;0
7725364960;0;1;0;0
2726008839;0;1;0;0
2703017259;0;1;0;0
2623013308;0;1;0;0
2703006264;0;1;0;0
2703015445;0;1;0;0
2703007229;0;1;0;0
2631018483;0;1;0;0
2712006447;0;1;0;0
2703014748;0;1;0;0
6732069322;0;1;0;0
5407493969;0;1;0;0
5032276459;0;1;0;0
3257014307;0;1;0;0
3460013290;0;1;0;0
0273077436;0;1;0;0
5904085938;0;1;0;0
6950106486;0;1;0;0
3505003560;0;1;0;0
3527010377;0;1;0;0
7825492613;0;1;0;0
1609010800;0;1;0;0
1655117403;0;1;0;0
1655117435;0;1;0;0
7728536872;0;1;0;0
5017084209;0;1;0;0
0277099952;0;1;0;0
6714024061;0;1;1;0
2224103454;0;1;0;0
6448001294;0;1;0;0
6442000544;1;0;0;0
4825100050;0;1;0;0
3523015737;0;1;0;0
5022055980;0;0;1;0
9109021809;0;1;0;0
7207019459;0;1;0;0
2465181554;0;1;0;0
9201524868;0;1;0;0
7619006836;0;1;0;0
1650364494;0;1;0;0
1650364470;0;1;0;0
5507262154;0;1;0;0
7203449620;0;1;0;0
5029184141;0;1;0;0
3918505498;0;1;0;0
2536271493;0;1;0;0
2460253364;0;1;0;0
1616025290;0;1;0;0
0270022541;0;1;0;0
3702726590;0;1;0;0
7723904240;0;1;0;0
6027142691;0;1;0;0
4632019395;0;1;0;0
7806240956;0;1;0;0
7720343639;0;1;0;0
5001109458;0;1;0;0
5624021441;0;1;0;0
5906141120;0;1;0;0
7805675320;0;1;0;0
6230097943;0;1;0;0
2209046804;0;1;0;0
2403002484;0;1;1;0
2343010463;0;1;0;0
3123060100;0;1;0;0
6917011357;0;1;0;0
6913014269;0;1;0;0
8602276307;0;1;0;0
7457007689;0;1;0;0
7814684698;0;1;0;0
7817067703;0;1;0;0
2361014823;0;1;0;0
6452126916;0;1;0;0
2223963182;0;1;0;0
7901023581;0;1;0;0
7730695510;0;1;0;0
4205273302;0;1;0;0
7448141649;0;1;0;0
6321280664;0;1;0;0
6231047536;0;1;0;0
4807006544;0;0;1;0
8604025757;0;1;0;0
2983006120;0;1;0;0
8504004376;0;1;1;0
4401066790;0;1;0;0
5190113457;0;1;0;0
5948032605;0;1;0;0
5191407509;0;1;0;0
7731454796;0;1;0;0
2723165054;0;1;0;0
5837056375;0;1;0;0
7838077741;0;1;0;0
7725476093;0;1;0;0
7811686009;0;1;0;0
1103045164;0;1;0;0
7702429450;0;1;0;0
3019024089;0;1;0;0
7604341060;0;1;0;0
5405021199;0;1;0;0
9710053420;0;1;0;0
9709028690;0;1;0;0
7806299910;0;1;0;0
7707696804;0;1;0;0
6911029485;0;1;0;0
7327037315;0;1;0;0
8905050250;0;1;0;0
6612015036;0;1;0;0
8905049938;0;1;0;0
6612014924;0;1;0;0
7327037354;0;1;0;0
8905050436;0;1;0;0
4826031698;0;1;0;0
6154558967;0;1;0;0
0262014900;0;1;1;0
0543014616;0;1;0;0
0543042807;0;1;0;0
3128047537;0;1;0;0
8608049340;0;1;0;0
0520002318;0;1;0;0
2463219876;0;1;0;0
2460222253;0;1;0;0
7451281928;0;1;0;0
3223005417;0;1;1;0
3904062408;0;1;0;0
7735541827;0;1;0;0
1660235804;0;1;0;0
9107036479;0;1;0;0
1659155505;0;1;0;0
6450086471;0;1;0;0
7720290546;0;1;0;0
6450086496;0;1;0;0
0267018023;0;1;0;0
2902080209;0;1;0;0
9104004278;0;1;0;0
7804126542;0;1;0;0
1435290579;0;1;0;0
7843002501;0;1;0;0
6938002890;0;0;1;0
3849051106;0;1;0;0
6678103540;0;1;0;0
5406799552;0;1;0;0
9702004387;0;1;0;0
6312058800;0;1;0;0
3123160828;0;1;0;0
2311137530;0;1;0;0
7841426914;0;1;0;0
1658103720;0;1;0;0
0216008108;0;1;0;0
9204006575;0;1;0;0
0230005638;0;1;0;0
9204006712;0;1;0;0
5706997040;0;1;0;0
9204006600;0;1;0;0
7716782457;0;1;0;0
0256024628;0;1;0;0
0323376667;0;1;0;0
7107550948;0;1;0;0
7720822769;0;1;0;0
1434007762;0;1;0;0
1215156514;0;1;0;0
1434001552;0;1;1;0
1434020474;0;1;0;0
1434001464;0;1;0;0
1434006159;0;1;1;0
5233003349;0;1;0;0
4246004041;0;1;0;0
4246004115;0;1;1;0
5209005659;0;1;0;0
5235006585;0;1;0;0
4246004034;0;1;0;0
4246004316;0;1;0;0
5504200706;0;1;0;0
4405005283;0;1;0;0
2353015823;0;1;0;0
2310003630;0;1;1;0
7723827740;0;1;0;0
2465239324;0;1;0;0
7721693403;0;1;0;0
1903016290;0;1;0;0
3702515493;0;1;0;0
3702515711;0;1;0;0
5603016176;0;1;0;0
2263026588;0;1;0;0
2208021187;0;1;0;0
3665090063;0;1;0;0
7325116515;0;1;0;0
7325114853;0;1;0;0
7723849663;0;1;0;0
7325114941;0;1;0;0
7705737597;0;1;0;0
6234019061;0;1;0;0
7715917729;0;1;0;0
7718885881;0;1;0;0
5310015253;0;1;1;0
3662170641;0;1;0;0
3327308529;0;1;0;0
5504115850;0;1;0;0
2632095346;0;1;0;0
5257125353;0;1;0;0
7727505776;0;1;1;0
5504116363;0;1;0;0
0545026649;0;1;0;0
8601050794;0;1;0;0
7751513390;0;1;0;0
7326044729;0;1;0;0
1651070320;0;1;0;0
7704843360;0;1;0;0
5916028589;0;1;0;0
6732022860;0;1;0;0
5753032473;0;1;1;0
7705831656;0;1;0;0
7728801880;0;1;0;0
1001137169;0;1;0;0
7735599520;0;1;0;0
2443043409;0;1;0;0
2452040475;0;1;0;0
2724185575;0;1;0;0
2724185582;0;1;0;0
7816579106;0;1;0;0
1120005482;0;1;0;0
5403328273;0;1;0;0
1326214313;0;1;0;0
5919019261;1;0;0;0
7524016579;0;1;0;0
2306015086;0;1;0;0
2308088160;0;1;0;0
2306015946;0;1;0;0
2306013160;0;1;0;0
2306013850;0;1;0;0
7805620200;0;1;0;0
7805621476;0;1;0;0
5410780762;0;1;0;0
7805621437;0;1;0;0
7805622952;0;1;0;0
3524014486;0;1;0;0
6330030928;0;1;1;0
7805619597;0;1;1;0
2329015117;0;1;0;0
7727774384;0;1;0;0
7838392623;0;1;0;0
1101034978;0;1;0;0
1655181470;0;1;0;0
7703638015;0;1;0;0
5406691622;0;1;0;0
1659051665;0;1;0;0
8601029464;0;1;0;0
3814009294;0;1;0;0
1657087384;0;1;0;0
5407045572;0;1;0;0
3321029536;0;1;0;0
3814009223;0;1;0;0
5406691654;0;1;0;0
3814009181;1;0;0;0
7017388730;0;1;0;0
2464123327;0;1;0;0
2532010684;0;1;0;0
7814585873;0;1;0;0
7810462126;0;1;0;0
1655275270;0;1;0;0
0275081928;0;1;0;0
6731074094;0;1;0;0
2460073481;0;1;0;0
6025021638;0;1;0;0
8107009603;0;1;0;0
2423011350;0;1;0;0
6025006534;0;1;0;0
6002007235;0;1;0;0
7811385530;0;1;0;0
1658069652;0;1;0;0
2983001869;0;1;0;0
5452108930;0;1;1;0
3908035652;0;1;0;0
5447101015;0;1;0;0
5040010766;0;1;0;0
3511006008;0;1;0;0
3508007266;0;1;0;0
5040059063;0;1;0;0
5401293674;0;1;0;0
7811360938;0;1;0;0
7707650101;0;1;0;0
0602026790;0;1;0;0
4025083609;0;1;0;0
3512004229;0;1;0;0
6680000743;0;1;0;0
5260329124;0;1;0;0
3430032867;0;1;0;0
3526019289;0;1;1;0
3526019320;0;1;0;0
3407110517;0;1;0;0
6151019237;0;1;0;0
5539014972;0;1;0;0
8905058611;0;1;0;0
2983010599;0;1;0;0
7743902153;0;1;0;0
4401146533;0;1;0;0
2361010762;0;1;0;0
1103011616;0;1;0;0
5007088035;0;1;0;0
2372007200;0;1;0;0
5262293829;0;1;0;0
2224160082;0;1;0;0
8603199870;1;0;0;0
4101158418;0;1;0;0
6658434632;0;1;0;0
4101158440;0;1;0;0
5503243665;0;1;0;0
5907055000;0;1;0;0
6658434618;0;1;0;0
6623094985;0;1;0;0
0105045104;0;1;0;0
7413012554;0;1;0;0
0105045383;0;1;0;0
7413012762;0;1;0;0
0105045538;0;1;0;0
2224123852;0;1;0;0
5752076164;0;1;0;0
5047194671;0;1;0;0
2109002578;0;1;0;0
7123008370;1;0;0;0
7720370287;0;1;0;0
4632226137;0;1;0;0
6671067251;0;1;0;0
5321187335;0;1;0;0
0306217191;0;1;0;0
1834023695;0;1;0;0
4205071426;0;1;0;0
4205244816;0;1;0;0
4101101644;0;1;0;0
2116002730;0;1;0;0
1838015462;0;1;0;0
7719885901;0;1;0;0
7708818766;0;1;0;0
2310178118;0;1;0;0
4346045010;0;1;0;0
1911006224;0;1;1;0
4346049173;0;1;0;0
3812091060;0;1;0;0
5021010016;0;0;1;0
5021001004;0;0;1;0
2463070288;0;1;0;0
1433024733;0;1;0;0
3802009243;0;1;0;0
7424028450;0;1;0;0
3802007020;0;1;0;0
7424028436;0;1;0;0
7424028443;0;1;0;0
1648025857;0;1;0;0
7424028429;0;1;0;0
7424028482;0;1;0;0
7815006871;0;1;0;0
7806054043;0;1;1;0
5042102780;0;1;0;0
7722569952;0;1;0;0
6164263874;0;1;0;0
6905015660;0;1;0;0
6164264772;0;1;0;0
6905071168;0;1;0;0
6164264733;0;1;0;0
6903037500;0;1;0;0
5406722817;0;1;0;0
1840010334;0;1;0;0
5406721958;0;1;0;0
1840011634;0;1;0;0
7453269193;0;1;0;0
3906326409;0;1;0;0
8603208250;0;1;0;0
6907008098;0;1;0;0
6455000887;0;1;0;0
6920007777;0;1;0;0
2536173898;0;1;0;0
7701916757;0;1;0;0
2222802249;0;1;0;0
5505042428;0;1;0;0
2222802224;0;1;0;0
0917010095;0;1;0;0
0323356036;0;1;0;0
0916005889;0;1;0;0
2509003495;0;1;0;0
2509200528;0;0;1;0
2509008729;0;1;0;0
5001056421;0;1;0;0
2466241213;0;1;0;0
6324005786;0;1;0;0
6658437827;0;1;0;0
6312128783;0;0;1;0
7204192173;0;1;0;0
7204192180;0;1;0;0
5260363245;0;1;0;0
1650226367;0;1;1;0
7839397906;0;1;0;0
7806147114;0;1;0;0
1121010196;0;1;0;0
3906377410;0;1;0;0
6453159199;0;1;0;0
7734420844;0;1;0;0
4510031726;0;1;0;0
5040159861;0;1;0;0
6321456340;0;1;0;0
1513074360;0;1;0;0
6325074052;0;1;0;0
5726007100;0;1;0;0
7536132788;0;1;1;0
7811541349;0;1;0;0
2314012723;0;1;0;0
2311007362;0;1;0;0
2314002193;0;1;0;0
2311011320;0;0;1;0
2312096767;0;1;0;0
2311030107;0;1;0;0
7728318546;0;1;0;0
7751012355;0;1;0;0
5239011579;0;1;0;0
6027165843;0;0;1;0
3525360295;0;1;0;0
7325140300;0;1;0;0
7801293200;0;1;0;0
7703400950;0;1;0;0
6321396605;0;1;0;0
7205011895;0;1;0;0
7207007277;0;1;0;0
7223002822;0;1;0;0
7206022434;0;1;0;0
6312073862;0;1;0;0
7802478250;0;1;0;0
8904065542;0;1;0;0
7728467690;0;1;0;0
5257188917;0;1;0;0
1660328953;0;1;0;0
6829148264;0;1;0;0
5262363160;0;1;0;0
6318140755;0;1;0;0
3814007988;0;1;0;0
4202052834;0;0;1;0
5207016736;0;1;1;0
2130199790;0;1;0;0
2103002684;0;1;0;0
0202010869;0;1;0;0
7805725556;0;1;0;0
2722110373;0;1;0;0
7751142259;0;1;0;0
7722448179;0;1;0;0
6659117192;0;1;0;0
7701859883;0;1;0;0
7719203154;0;1;0;0
1660333897;0;1;0;0
7453330169;0;1;0;0
1646047372;0;1;0;0
2366015404;0;1;0;0
5501196674;0;1;0;0
5003135012;0;1;0;0
9729287478;0;1;0;0
0277943277;0;1;0;0
3525445608;0;1;0;0
7840423660;0;1;0;0
3666170297;0;1;0;0
7627037926;0;1;0;0
8604034286;0;1;0;0
7627037933;0;1;0;0
3123047780;0;1;0;0
9108121416;0;1;0;0
9108121409;0;1;0;0
0512010700;0;1;0;0
1435327821;0;1;0;0
6230107165;0;1;0;0
3808202388;0;1;0;0
6318031548;0;1;0;0
9901036457;0;1;0;0
2543120174;0;1;0;0
5103301295;0;1;0;0
4404004833;0;1;0;0
4824062203;0;1;0;0
7802840060;0;1;0;0
5036134688;0;1;0;0
5256124396;0;1;0;0
2311162086;0;1;0;0
3906292478;0;1;0;0
1657130294;0;1;0;0
2311162110;0;1;0;0
7202253127;0;1;0;0
2311162079;0;1;0;0
5027073319;0;1;0;0
5190119184;0;1;0;0
3905085493;0;1;0;0
3908039946;0;1;0;0
7205017336;0;1;0;0
7701996618;0;1;0;0
8603198757;0;1;1;0
5908052940;0;1;0;0
7107542810;0;1;0;0
7806501238;0;1;0;0
5504239051;0;1;0;0
3663097708;0;1;0;0
3627031476;0;1;0;0
6658478365;0;1;0;0
1655340144;0;1;0;0
2364013063;0;1;0;0
1101055255;0;1;0;0
6164104560;0;1;0;0
7842072217;0;1;0;0
7726357518;0;1;0;0
6722029673;0;1;0;0
7804549210;0;1;0;0
5905036115;0;1;0;0
4803001552;0;1;1;0
0272901996;0;1;0;0
2348038102;0;1;0;0
2543087022;0;1;0;0
7702396050;0;1;0;0
7714368339;0;1;0;0
9701027173;0;1;0;0
2317079540;0;1;0;0
2904028028;0;1;0;0
2221195337;0;1;0;0
7841422652;0;1;0;0
7801250728;0;1;0;0
7801250365;0;1;0;0
4501112351;0;1;0;0
1113008179;0;1;0;0
1660067525;0;1;0;0
6652021276;0;1;1;0
6165147969;0;1;0;0
0411120030;0;1;0;0
6165147750;0;1;0;0
6311116231;0;0;1;0
0323358604;0;1;0;0
2464220850;0;1;0;0
0323358690;0;1;0;0
0326500827;0;1;0;0
7524001290;0;1;0;0
2463216459;0;1;0;0
4023010806;0;1;0;0
5501256563;0;1;0;0
7106530000;0;1;0;0
5024143303;0;1;0;0
3329075647;0;1;0;0
3460013798;0;1;0;0
6407002637;0;1;0;0
3525191015;0;1;0;0
6423235090;0;1;1;0
6732104129;0;1;0;0
2311189472;0;1;0;0
4205305956;0;1;0;0
6732104094;0;1;0;0
8601054647;0;1;0;0
2632004363;0;1;0;0
2721215817;0;1;0;0
7804196606;0;1;0;0
6501272775;0;1;0;0
7017374159;0;1;1;0
9204552292;0;1;0;0
7810710587;0;1;0;0
7203432249;0;1;0;0
2543118288;0;1;0;0
5256167431;0;1;0;0
2619013552;0;1;0;0
1660301824;0;1;0;0
5649120187;0;1;0;0
1656100307;0;1;0;0
7813289656;0;1;0;0
1001263371;0;1;0;0
3328484929;0;1;0;0
7841472100;0;1;0;0
2310145056;0;1;0;0
2310145218;0;1;0;0
7708623397;0;1;0;0
6673105880;0;1;0;0
3811131480;0;1;0;0
2304060397;0;1;0;0
5752055260;0;1;0;0
6194001259;0;1;0;0
1832134270;0;1;0;0
7107110111;0;1;0;0
5614074469;0;1;0;0
7106034901;0;1;0;0
2623026177;0;1;0;0
1001302599;0;1;0;0
1001209198;0;1;0;0
5836663521;0;1;1;0
4715029365;0;1;0;0
9103004050;0;1;0;0
7107551500;0;1;0;0
7105038276;0;1;0;0
3664049834;0;1;0;0
6501141878;0;1;0;0
7024032149;0;1;0;0
3328449113;0;1;0;0
6619009779;0;1;0;0
7723134376;0;1;0;0
2340020368;0;1;0;0
1606006531;0;1;0;0
5951042836;0;1;0;0
5951042988;0;1;0;0
5262103972;0;1;0;0
5951042226;0;1;0;0
5012089299;0;1;0;0
8601055506;0;1;0;0
2520009155;0;1;0;0
5404016051;0;1;0;0
2801210571;0;1;0;0
2631007763;0;0;1;0
2608008800;0;1;0;0
2608008896;0;1;1;0
2602003740;0;1;1;0
2602004422;0;1;0;0
2339015003;0;1;0;0
6166050455;0;1;0;0
6166050656;0;1;0;0
8602050042;0;1;0;0
7529010732;0;1;0;0
6315535473;0;1;0;0
2539086964;0;1;0;0
2539087083;0;1;0;0
7604100346;0;1;0;0
3016022855;0;1;0;0
1658094930;0;1;0;0
6672358101;0;1;0;0
3329007069;0;1;0;0
2634073130;0;1;0;0
5027102898;0;1;0;0
6163067612;0;1;0;0
7802624831;0;1;0;0
6450098420;0;1;0;0
5404061174;0;1;0;0
7724413990;0;1;0;0
5402033703;0;0;1;0
8911012397;0;1;0;0
6670455815;0;1;0;0
2602006892;0;1;0;0
5027253946;0;1;0;0
5402033686;0;1;0;0
1837017361;0;1;0;0
2308206294;0;1;0;0
3444211048;0;1;0;0
7602103528;0;1;0;0
4029049976;0;1;0;0
5071006270;0;1;0;0
5017100436;0;1;0;0
2352050247;0;1;0;0
4205075967;0;1;0;0
7432013151;0;1;0;0
6671306855;0;1;0;0
7536079492;0;1;0;0
5904238366;0;1;0;0
7432009500;0;1;0;0
4632090951;0;1;0;0
4205076110;0;1;0;0
1605005091;0;1;0;0
6671342980;0;0;1;0
6830003390;0;1;0;0
6730083956;0;1;0;0
0326480923;0;1;0;0
5612086606;0;1;0;0
4711013406;0;1;0;0
4003035376;0;1;0;0
2722090960;0;1;0;0
2311235168;0;1;0;0
1001325268;0;1;0;0
7704406313;0;1;0;0
1513064837;0;1;0;0
5034053779;0;1;0;0
7810724283;0;1;0;0
2814005178;0;1;0;0
5190076075;0;1;0;0
7814723192;0;1;0;0
7817078254;0;1;0;0
6686104594;0;1;0;0
7811685189;0;1;0;0
7743247882;0;1;0;0
7813608398;0;1;0;0
3257060141;0;1;0;0
8620023115;0;1;0;0
8616012801;0;1;0;0
7724433467;0;1;0;0
5624021113;0;1;1;0
7701370228;0;1;0;0
3663085540;0;1;0;0
5260008219;0;1;0;0
5260001661;0;1;0;0
2511069528;0;1;0;0
7425756501;0;1;0;0
7606032187;0;1;0;0
7606044143;0;1;0;0
1328003558;0;1;0;0
3703001540;0;1;0;0
3128008295;0;1;0;0
1623010464;0;1;0;0
1635007635;0;1;0;0
1623010400;0;1;0;0
2204023634;0;1;0;0
2426004880;0;1;0;0
7801559146;0;1;0;0
2808021573;0;1;0;0
6102032210;0;1;0;0
5401287078;0;1;0;0
7704577132;0;1;0;0
3328476614;0;1;0;0
1660130583;0;1;0;0
1657087666;0;1;0;0
1515916678;0;1;0;0
6658193962;0;1;0;0
1326210654;0;1;0;0
1515917167;0;1;0;0
7446049214;0;0;1;0
6611014304;0;1;0;0
4522002261;0;1;0;0
7017128354;0;1;0;0
6027118272;0;0;1;0
0560029891;0;1;0;0
6150013440;0;1;0;0
4907007679;0;1;0;0
0312009129;0;1;0;0
4908007216;0;1;0;0
6150044150;0;1;0;0
2902057070;0;1;0;0
5603013009;0;1;0;0
4334008013;0;1;0;0
0278145665;0;0;1;0
3525104291;0;1;0;0
3662103395;0;1;0;0
4502016202;0;1;0;0
3666127929;0;1;0;0
7441008278;0;1;0;0
6817003803;0;1;0;0
5835074668;0;0;1;0
7604059289;0;1;0;0
7604052886;0;1;0;0
7840510786;0;1;0;0
2312106454;0;1;0;0
7806314510;0;1;0;0
7839313350;0;1;0;0
1659110952;0;1;0;0
1609010695;0;1;0;0
0265029252;0;1;0;0
7735504208;0;1;0;0
0266025980;0;1;0;0
7721708554;0;1;0;0
7451298150;0;1;0;0
7840344271;0;1;0;0
7713645854;0;1;0;0
7734224328;0;1;0;0
7305111572;0;1;0;0
7805440649;0;1;0;0
6316141200;0;1;0;0
3812071106;0;1;0;0
2303023152;0;1;0;0
4909114154;0;1;0;0
4909114186;0;1;0;0
2303022906;0;1;0;0
6612045256;0;1;0;0
2723206141;0;1;0;0
5050142842;0;1;0;0
